,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,AbsoluteError
21,WLStarLearner,random_PDFA_nominal_size_200_10_2,201,201,4,28.225514770951122,3391,6,425.0,8.0,,,0.0,0.0,1.0,0,0,0.0
22,WLStarLearner,random_PDFA_nominal_size_200_10_2,201,201,5,28.53139946295414,3391,6,425.0,8.0,,,0.0,0.0,1.0,0,0,0.0
23,WLStarLearner,random_PDFA_nominal_size_200_10_2,201,201,6,29.253876670030877,3391,6,425.0,8.0,,,0.0,0.0,1.0,0,0,0.0
24,WLStarLearner,random_PDFA_nominal_size_200_10_2,201,201,7,28.492830297909677,3391,6,425.0,8.0,,,0.0,0.0,1.0,0,0,0.0
25,WLStarLearner,random_PDFA_nominal_size_200_10_2,201,201,8,28.291200759937055,3391,6,425.0,8.0,,,0.0,0.0,1.0,0,0,0.0
26,WLStarLearner,random_PDFA_nominal_size_200_10_2,201,201,9,28.486960123991594,3391,6,425.0,8.0,,,0.0,0.0,1.0,0,0,0.0
27,WLStarLearner,random_PDFA_nominal_size_200_10_3,200,200,1,18.643373077036813,2798,4,401.0,7.0,,,0.0,0.0,1.0,0,0,0.0
28,WLStarLearner,random_PDFA_nominal_size_200_10_3,200,200,2,18.222013399004936,2798,4,401.0,7.0,,,0.0,0.0,1.0,0,0,0.0
29,WLStarLearner,random_PDFA_nominal_size_200_10_3,200,200,3,18.323924112017266,2798,4,401.0,7.0,,,0.0,0.0,1.0,0,0,0.0
30,WLStarLearner,random_PDFA_nominal_size_200_10_3,200,200,4,18.590826669009402,2798,4,401.0,7.0,,,0.0,0.0,1.0,0,0,0.0
31,WLStarLearner,random_PDFA_nominal_size_200_10_3,200,200,5,18.13256856391672,2798,4,401.0,7.0,,,0.0,0.0,1.0,0,0,0.0
32,WLStarLearner,random_PDFA_nominal_size_200_10_3,200,200,6,18.85355082002934,2798,4,401.0,7.0,,,0.0,0.0,1.0,0,0,0.0
33,WLStarLearner,random_PDFA_nominal_size_200_10_3,200,200,7,18.06406701297965,2798,4,401.0,7.0,,,0.0,0.0,1.0,0,0,0.0
34,WLStarLearner,random_PDFA_nominal_size_200_10_3,200,200,8,18.236703893984668,2798,4,401.0,7.0,,,0.0,0.0,1.0,0,0,0.0
35,WLStarLearner,random_PDFA_nominal_size_200_10_3,200,200,9,18.83688691491261,2798,4,401.0,7.0,,,0.0,0.0,1.0,0,0,0.0
36,WLStarLearner,random_PDFA_nominal_size_200_10_4,207,207,1,26.53606327995658,2938,5,421.0,7.0,,,0.0,0.0,1.0,0,0,0.0
37,WLStarLearner,random_PDFA_nominal_size_200_10_4,207,207,2,26.319693882018328,2938,5,421.0,7.0,,,0.0,0.0,1.0,0,0,0.0
38,WLStarLearner,random_PDFA_nominal_size_200_10_4,207,207,3,26.36467795295175,2938,5,421.0,7.0,,,0.0,0.0,1.0,0,0,0.0
39,WLStarLearner,random_PDFA_nominal_size_200_10_4,207,207,4,26.48007582197897,2938,5,421.0,7.0,,,0.0,0.0,1.0,0,0,0.0
40,WLStarLearner,random_PDFA_nominal_size_200_10_4,207,207,5,26.40608780097682,2938,5,421.0,7.0,,,0.0,0.0,1.0,0,0,0.0
41,WLStarLearner,random_PDFA_nominal_size_200_10_4,207,207,6,26.570090500987135,2938,5,421.0,7.0,,,0.0,0.0,1.0,0,0,0.0
42,WLStarLearner,random_PDFA_nominal_size_200_10_4,207,207,7,26.544467519968748,2938,5,421.0,7.0,,,0.0,0.0,1.0,0,0,0.0
43,WLStarLearner,random_PDFA_nominal_size_200_10_4,207,207,8,26.420500033069402,2938,5,421.0,7.0,,,0.0,0.0,1.0,0,0,0.0
44,WLStarLearner,random_PDFA_nominal_size_200_10_4,207,207,9,26.69905843702145,2938,5,421.0,7.0,,,0.0,0.0,1.0,0,0,0.0
45,WLStarLearner,random_PDFA_nominal_size_200_10_5,201,201,1,26.522918199072592,2882,5,413.0,7.0,,,0.0,0.0,1.0,0,0,0.0
46,WLStarLearner,random_PDFA_nominal_size_200_10_5,201,201,2,26.72278227400966,2882,5,413.0,7.0,,,0.0,0.0,1.0,0,0,0.0
47,WLStarLearner,random_PDFA_nominal_size_200_10_5,201,201,3,26.306784607935697,2882,5,413.0,7.0,,,0.0,0.0,1.0,0,0,0.0
48,WLStarLearner,random_PDFA_nominal_size_200_10_5,201,201,4,26.695869590970688,2882,5,413.0,7.0,,,0.0,0.0,1.0,0,0,0.0
49,WLStarLearner,random_PDFA_nominal_size_200_10_5,201,201,5,26.610890154959634,2882,5,413.0,7.0,,,0.0,0.0,1.0,0,0,0.0
50,WLStarLearner,random_PDFA_nominal_size_200_10_5,201,201,6,26.563738919910975,2882,5,413.0,7.0,,,0.0,0.0,1.0,0,0,0.0
51,WLStarLearner,random_PDFA_nominal_size_200_10_5,201,201,7,26.68162860092707,2882,5,413.0,7.0,,,0.0,0.0,1.0,0,0,0.0
52,WLStarLearner,random_PDFA_nominal_size_200_10_5,201,201,8,26.546743924962357,2882,5,413.0,7.0,,,0.0,0.0,1.0,0,0,0.0
53,WLStarLearner,random_PDFA_nominal_size_200_10_5,201,201,9,26.925971232005395,2882,5,413.0,7.0,,,0.0,0.0,1.0,0,0,0.0
54,WLStarLearner,random_PDFA_nominal_size_200_10_6,197,197,1,25.779880335903727,3279,5,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
55,WLStarLearner,random_PDFA_nominal_size_200_10_6,197,197,2,25.83747367898468,3279,5,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
56,WLStarLearner,random_PDFA_nominal_size_200_10_6,197,197,3,25.975235860911198,3279,5,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
57,WLStarLearner,random_PDFA_nominal_size_200_10_6,197,197,4,25.9056839060504,3279,5,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
58,WLStarLearner,random_PDFA_nominal_size_200_10_6,197,197,5,25.933957271976396,3279,5,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
59,WLStarLearner,random_PDFA_nominal_size_200_10_6,197,197,6,25.970239066053182,3279,5,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
60,WLStarLearner,random_PDFA_nominal_size_200_10_6,197,197,7,25.9519040560117,3279,5,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
61,WLStarLearner,random_PDFA_nominal_size_200_10_6,197,197,8,25.927977660903707,3279,5,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
62,WLStarLearner,random_PDFA_nominal_size_200_10_6,197,197,9,26.48671236995142,3279,5,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
63,WLStarLearner,random_PDFA_nominal_size_200_10_7,208,208,1,27.05704273295123,3036,5,435.0,7.0,,,0.0,0.0,1.0,0,0,0.0
64,WLStarLearner,random_PDFA_nominal_size_200_10_7,208,208,2,26.795612731017172,3036,5,435.0,7.0,,,0.0,0.0,1.0,0,0,0.0
65,WLStarLearner,random_PDFA_nominal_size_200_10_7,208,208,3,26.820351144997403,3036,5,435.0,7.0,,,0.0,0.0,1.0,0,0,0.0
66,WLStarLearner,random_PDFA_nominal_size_200_10_7,208,208,4,26.121815020102076,3036,5,435.0,7.0,,,0.0,0.0,1.0,0,0,0.0
67,WLStarLearner,random_PDFA_nominal_size_200_10_7,208,208,5,26.11960265506059,3036,5,435.0,7.0,,,0.0,0.0,1.0,0,0,0.0
68,WLStarLearner,random_PDFA_nominal_size_200_10_7,208,208,6,26.24594423105009,3036,5,435.0,7.0,,,0.0,0.0,1.0,0,0,0.0
69,WLStarLearner,random_PDFA_nominal_size_200_10_7,208,208,7,25.880323214107193,3036,5,435.0,7.0,,,0.0,0.0,1.0,0,0,0.0
70,WLStarLearner,random_PDFA_nominal_size_200_10_7,208,208,8,25.96615157695487,3036,5,435.0,7.0,,,0.0,0.0,1.0,0,0,0.0
71,WLStarLearner,random_PDFA_nominal_size_200_10_7,208,208,9,25.935546744964086,3036,5,435.0,7.0,,,0.0,0.0,1.0,0,0,0.0
72,WLStarLearner,random_PDFA_nominal_size_200_10_8,210,210,1,26.965386037016287,2994,5,429.0,7.0,,,0.0,0.0,1.0,0,0,0.0
73,WLStarLearner,random_PDFA_nominal_size_200_10_8,210,210,2,27.62548493500799,2994,5,429.0,7.0,,,0.0,0.0,1.0,0,0,0.0
74,WLStarLearner,random_PDFA_nominal_size_200_10_8,210,210,3,27.606311095063575,2994,5,429.0,7.0,,,0.0,0.0,1.0,0,0,0.0
75,WLStarLearner,random_PDFA_nominal_size_200_10_8,210,210,4,27.174462447990663,2994,5,429.0,7.0,,,0.0,0.0,1.0,0,0,0.0
76,WLStarLearner,random_PDFA_nominal_size_200_10_8,210,210,5,27.422808483010158,2994,5,429.0,7.0,,,0.0,0.0,1.0,0,0,0.0
77,WLStarLearner,random_PDFA_nominal_size_200_10_8,210,210,6,27.356412447057664,2994,5,429.0,7.0,,,0.0,0.0,1.0,0,0,0.0
78,WLStarLearner,random_PDFA_nominal_size_200_10_8,210,210,7,27.580119370948523,2994,5,429.0,7.0,,,0.0,0.0,1.0,0,0,0.0
79,WLStarLearner,random_PDFA_nominal_size_200_10_8,210,210,8,27.263297221041285,2994,5,429.0,7.0,,,0.0,0.0,1.0,0,0,0.0
80,WLStarLearner,random_PDFA_nominal_size_200_10_8,210,210,9,27.201510665938258,2994,5,429.0,7.0,,,0.0,0.0,1.0,0,0,0.0
81,WLStarLearner,random_PDFA_nominal_size_200_10_9,201,201,1,22.4422938330099,3279,6,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
82,WLStarLearner,random_PDFA_nominal_size_200_10_9,201,201,2,22.15570980706252,3279,6,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
83,WLStarLearner,random_PDFA_nominal_size_200_10_9,201,201,3,22.636800564010628,3279,6,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
84,WLStarLearner,random_PDFA_nominal_size_200_10_9,201,201,4,22.32690325996373,3279,6,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
85,WLStarLearner,random_PDFA_nominal_size_200_10_9,201,201,5,22.50785920699127,3279,6,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
86,WLStarLearner,random_PDFA_nominal_size_200_10_9,201,201,6,22.613600665936247,3279,6,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
87,WLStarLearner,random_PDFA_nominal_size_200_10_9,201,201,7,22.06978113495279,3279,6,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
88,WLStarLearner,random_PDFA_nominal_size_200_10_9,201,201,8,22.391166449990124,3279,6,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
89,WLStarLearner,random_PDFA_nominal_size_200_10_9,201,201,9,22.225210204953328,3279,6,411.0,8.0,,,0.0,0.0,1.0,0,0,0.0
90,WLStarLearner,random_PDFA_nominal_size_200_8_0,205,205,1,27.53099048603326,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
91,WLStarLearner,random_PDFA_nominal_size_200_8_0,205,205,2,26.652351125027053,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
92,WLStarLearner,random_PDFA_nominal_size_200_8_0,205,205,3,26.833207770017907,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
93,WLStarLearner,random_PDFA_nominal_size_200_8_0,205,205,4,26.83216757501941,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
94,WLStarLearner,random_PDFA_nominal_size_200_8_0,205,205,5,26.776879369979724,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
95,WLStarLearner,random_PDFA_nominal_size_200_8_0,205,205,6,26.809518493013456,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
96,WLStarLearner,random_PDFA_nominal_size_200_8_0,205,205,7,26.501011529006064,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
97,WLStarLearner,random_PDFA_nominal_size_200_8_0,205,205,8,26.729823512025177,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
98,WLStarLearner,random_PDFA_nominal_size_200_8_0,205,205,9,26.88611690304242,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
99,WLStarLearner,random_PDFA_nominal_size_200_8_1,201,201,1,28.74890344508458,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
100,WLStarLearner,random_PDFA_nominal_size_200_8_1,201,201,2,28.671840786002576,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
101,WLStarLearner,random_PDFA_nominal_size_200_8_1,201,201,3,28.22544959001243,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
102,WLStarLearner,random_PDFA_nominal_size_200_8_1,201,201,4,28.28240221401211,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
103,WLStarLearner,random_PDFA_nominal_size_200_8_1,201,201,5,28.46685476694256,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
104,WLStarLearner,random_PDFA_nominal_size_200_8_1,201,201,6,28.621704414021224,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
105,WLStarLearner,random_PDFA_nominal_size_200_8_1,201,201,7,28.378667956101708,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
106,WLStarLearner,random_PDFA_nominal_size_200_8_1,201,201,8,28.404387479065917,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
107,WLStarLearner,random_PDFA_nominal_size_200_8_1,201,201,9,28.69073956797365,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
108,WLStarLearner,random_PDFA_nominal_size_200_8_2,205,205,1,29.57736149406992,4050,7,451.0,9.0,,,0.0,0.0,1.0,0,0,0.0
109,WLStarLearner,random_PDFA_nominal_size_200_8_2,205,205,2,29.974863920011558,4050,7,451.0,9.0,,,0.0,0.0,1.0,0,0,0.0
110,WLStarLearner,random_PDFA_nominal_size_200_8_2,205,205,3,29.4047495709965,4050,7,451.0,9.0,,,0.0,0.0,1.0,0,0,0.0
111,WLStarLearner,random_PDFA_nominal_size_200_8_2,205,205,4,29.31338726193644,4050,7,451.0,9.0,,,0.0,0.0,1.0,0,0,0.0
112,WLStarLearner,random_PDFA_nominal_size_200_8_2,205,205,5,29.370743295992725,4050,7,451.0,9.0,,,0.0,0.0,1.0,0,0,0.0
113,WLStarLearner,random_PDFA_nominal_size_200_8_2,205,205,6,29.38305838103406,4050,7,451.0,9.0,,,0.0,0.0,1.0,0,0,0.0
114,WLStarLearner,random_PDFA_nominal_size_200_8_2,205,205,7,29.491140551050194,4050,7,451.0,9.0,,,0.0,0.0,1.0,0,0,0.0
115,WLStarLearner,random_PDFA_nominal_size_200_8_2,205,205,8,29.612169250031002,4050,7,451.0,9.0,,,0.0,0.0,1.0,0,0,0.0
116,WLStarLearner,random_PDFA_nominal_size_200_8_2,205,205,9,29.590448320959695,4050,7,451.0,9.0,,,0.0,0.0,1.0,0,0,0.0
117,WLStarLearner,random_PDFA_nominal_size_200_8_3,223,223,1,37.91180065297522,4176,7,465.0,9.0,,,0.0,0.0,1.0,0,0,0.0
118,WLStarLearner,random_PDFA_nominal_size_200_8_3,223,223,2,37.12235600897111,4176,7,465.0,9.0,,,0.0,0.0,1.0,0,0,0.0
119,WLStarLearner,random_PDFA_nominal_size_200_8_3,223,223,3,36.954574542935006,4176,7,465.0,9.0,,,0.0,0.0,1.0,0,0,0.0
120,WLStarLearner,random_PDFA_nominal_size_200_8_3,223,223,4,37.163215668988414,4176,7,465.0,9.0,,,0.0,0.0,1.0,0,0,0.0
121,WLStarLearner,random_PDFA_nominal_size_200_8_3,223,223,5,37.27777296199929,4176,7,465.0,9.0,,,0.0,0.0,1.0,0,0,0.0
122,WLStarLearner,random_PDFA_nominal_size_200_8_3,223,223,6,37.21101929398719,4176,7,465.0,9.0,,,0.0,0.0,1.0,0,0,0.0
123,WLStarLearner,random_PDFA_nominal_size_200_8_3,223,223,7,37.20145642000716,4176,7,465.0,9.0,,,0.0,0.0,1.0,0,0,0.0
124,WLStarLearner,random_PDFA_nominal_size_200_8_3,223,223,8,37.70864718197845,4176,7,465.0,9.0,,,0.0,0.0,1.0,0,0,0.0
125,WLStarLearner,random_PDFA_nominal_size_200_8_3,223,223,9,37.1986455260776,4176,7,465.0,9.0,,,0.0,0.0,1.0,0,0,0.0
126,WLStarLearner,random_PDFA_nominal_size_200_8_4,206,206,1,18.90238964103628,3439,5,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
127,WLStarLearner,random_PDFA_nominal_size_200_8_4,206,206,2,19.020850720000453,3439,5,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
128,WLStarLearner,random_PDFA_nominal_size_200_8_4,206,206,3,18.665606927941553,3439,5,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
129,WLStarLearner,random_PDFA_nominal_size_200_8_4,206,206,4,18.971177028026432,3439,5,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
130,WLStarLearner,random_PDFA_nominal_size_200_8_4,206,206,5,18.895418734056875,3439,5,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
131,WLStarLearner,random_PDFA_nominal_size_200_8_4,206,206,6,18.830371326068416,3439,5,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
132,WLStarLearner,random_PDFA_nominal_size_200_8_4,206,206,7,18.905293314019218,3439,5,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
133,WLStarLearner,random_PDFA_nominal_size_200_8_4,206,206,8,19.060125400079414,3439,5,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
134,WLStarLearner,random_PDFA_nominal_size_200_8_4,206,206,9,19.384357510018162,3439,5,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
135,WLStarLearner,random_PDFA_nominal_size_200_8_5,209,209,1,25.435668663005345,3924,6,437.0,9.0,,,0.0,0.0,1.0,0,0,0.0
136,WLStarLearner,random_PDFA_nominal_size_200_8_5,209,209,2,25.137111887917854,3924,6,437.0,9.0,,,0.0,0.0,1.0,0,0,0.0
137,WLStarLearner,random_PDFA_nominal_size_200_8_5,209,209,3,25.730987292947248,3924,6,437.0,9.0,,,0.0,0.0,1.0,0,0,0.0
138,WLStarLearner,random_PDFA_nominal_size_200_8_5,209,209,4,25.643360945978202,3924,6,437.0,9.0,,,0.0,0.0,1.0,0,0,0.0
139,WLStarLearner,random_PDFA_nominal_size_200_8_5,209,209,5,25.07340163597837,3924,6,437.0,9.0,,,0.0,0.0,1.0,0,0,0.0
140,WLStarLearner,random_PDFA_nominal_size_200_8_5,209,209,6,25.29681042197626,3924,6,437.0,9.0,,,0.0,0.0,1.0,0,0,0.0
141,WLStarLearner,random_PDFA_nominal_size_200_8_5,209,209,7,25.359358701040037,3924,6,437.0,9.0,,,0.0,0.0,1.0,0,0,0.0
142,WLStarLearner,random_PDFA_nominal_size_200_8_5,209,209,8,25.533274571062066,3924,6,437.0,9.0,,,0.0,0.0,1.0,0,0,0.0
143,WLStarLearner,random_PDFA_nominal_size_200_8_5,209,209,9,25.195051226997748,3924,6,437.0,9.0,,,0.0,0.0,1.0,0,0,0.0
144,WLStarLearner,random_PDFA_nominal_size_200_8_6,209,209,1,26.21551117999479,3439,6,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
145,WLStarLearner,random_PDFA_nominal_size_200_8_6,209,209,2,26.14935229101684,3439,6,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
146,WLStarLearner,random_PDFA_nominal_size_200_8_6,209,209,3,26.348868276923895,3439,6,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
147,WLStarLearner,random_PDFA_nominal_size_200_8_6,209,209,4,26.48455065698363,3439,6,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
148,WLStarLearner,random_PDFA_nominal_size_200_8_6,209,209,5,26.191337781958282,3439,6,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
149,WLStarLearner,random_PDFA_nominal_size_200_8_6,209,209,6,26.30890983797144,3439,6,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
150,WLStarLearner,random_PDFA_nominal_size_200_8_6,209,209,7,26.238601186079904,3439,6,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
151,WLStarLearner,random_PDFA_nominal_size_200_8_6,209,209,8,26.64113865897525,3439,6,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
152,WLStarLearner,random_PDFA_nominal_size_200_8_6,209,209,9,26.254296472063288,3439,6,431.0,8.0,,,0.0,0.0,1.0,0,0,0.0
153,WLStarLearner,random_PDFA_nominal_size_200_8_7,206,206,1,26.684354296070524,3487,6,437.0,8.0,,,0.0,0.0,1.0,0,0,0.0
154,WLStarLearner,random_PDFA_nominal_size_200_8_7,206,206,2,26.868996861041524,3487,6,437.0,8.0,,,0.0,0.0,1.0,0,0,0.0
155,WLStarLearner,random_PDFA_nominal_size_200_8_7,206,206,3,26.60901263100095,3487,6,437.0,8.0,,,0.0,0.0,1.0,0,0,0.0
156,WLStarLearner,random_PDFA_nominal_size_200_8_7,206,206,4,26.63759819592815,3487,6,437.0,8.0,,,0.0,0.0,1.0,0,0,0.0
157,WLStarLearner,random_PDFA_nominal_size_200_8_7,206,206,5,26.719906112062745,3487,6,437.0,8.0,,,0.0,0.0,1.0,0,0,0.0
158,WLStarLearner,random_PDFA_nominal_size_200_8_7,206,206,6,26.712368194013834,3487,6,437.0,8.0,,,0.0,0.0,1.0,0,0,0.0
159,WLStarLearner,random_PDFA_nominal_size_200_8_7,206,206,7,26.82199193991255,3487,6,437.0,8.0,,,0.0,0.0,1.0,0,0,0.0
160,WLStarLearner,random_PDFA_nominal_size_200_8_7,206,206,8,27.56641834997572,3487,6,437.0,8.0,,,0.0,0.0,1.0,0,0,0.0
161,WLStarLearner,random_PDFA_nominal_size_200_8_7,206,206,9,26.6472684990149,3487,6,437.0,8.0,,,0.0,0.0,1.0,0,0,0.0
162,WLStarLearner,random_PDFA_nominal_size_200_8_8,197,197,1,20.88230921002105,2812,4,403.0,7.0,,,0.0,0.0,1.0,0,0,0.0
163,WLStarLearner,random_PDFA_nominal_size_200_8_8,197,197,2,20.857796782976948,2812,4,403.0,7.0,,,0.0,0.0,1.0,0,0,0.0
164,WLStarLearner,random_PDFA_nominal_size_200_8_8,197,197,3,21.026940101990476,2812,4,403.0,7.0,,,0.0,0.0,1.0,0,0,0.0
165,WLStarLearner,random_PDFA_nominal_size_200_8_8,197,197,4,21.06593005801551,2812,4,403.0,7.0,,,0.0,0.0,1.0,0,0,0.0
166,WLStarLearner,random_PDFA_nominal_size_200_8_8,197,197,5,21.019308316987008,2812,4,403.0,7.0,,,0.0,0.0,1.0,0,0,0.0
167,WLStarLearner,random_PDFA_nominal_size_200_8_8,197,197,6,20.734837992000394,2812,4,403.0,7.0,,,0.0,0.0,1.0,0,0,0.0
168,WLStarLearner,random_PDFA_nominal_size_200_8_8,197,197,7,20.833402547053993,2812,4,403.0,7.0,,,0.0,0.0,1.0,0,0,0.0
169,WLStarLearner,random_PDFA_nominal_size_200_8_8,197,197,8,20.92008819396142,2812,4,403.0,7.0,,,0.0,0.0,1.0,0,0,0.0
170,WLStarLearner,random_PDFA_nominal_size_200_8_8,197,197,9,20.763937262934633,2812,4,403.0,7.0,,,0.0,0.0,1.0,0,0,0.0
171,WLStarLearner,random_PDFA_nominal_size_200_8_9,208,208,1,21.220373715041205,3375,6,423.0,8.0,,,0.0,0.0,1.0,0,0,0.0
172,WLStarLearner,random_PDFA_nominal_size_200_8_9,208,208,2,21.776198853971437,3375,6,423.0,8.0,,,0.0,0.0,1.0,0,0,0.0
173,WLStarLearner,random_PDFA_nominal_size_200_8_9,208,208,3,21.421519712894224,3375,6,423.0,8.0,,,0.0,0.0,1.0,0,0,0.0
174,WLStarLearner,random_PDFA_nominal_size_200_8_9,208,208,4,21.3230988640571,3375,6,423.0,8.0,,,0.0,0.0,1.0,0,0,0.0
175,WLStarLearner,random_PDFA_nominal_size_200_8_9,208,208,5,21.9201243390562,3375,6,423.0,8.0,,,0.0,0.0,1.0,0,0,0.0
