,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,AbsoluteError
55,WLStarLearner,random_PDFA_nominal_size_200_10_6,207,207,2,28.079196196049452,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
56,WLStarLearner,random_PDFA_nominal_size_200_10_6,207,207,3,29.41528377402574,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
57,WLStarLearner,random_PDFA_nominal_size_200_10_6,207,207,4,28.59190669702366,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
58,WLStarLearner,random_PDFA_nominal_size_200_10_6,207,207,5,28.670822070911527,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
59,WLStarLearner,random_PDFA_nominal_size_200_10_6,207,207,6,28.580576097825542,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
60,WLStarLearner,random_PDFA_nominal_size_200_10_6,207,207,7,28.48984516202472,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
61,WLStarLearner,random_PDFA_nominal_size_200_10_6,207,207,8,28.881181029835716,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
62,WLStarLearner,random_PDFA_nominal_size_200_10_6,207,207,9,28.640543499030173,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
63,WLStarLearner,random_PDFA_nominal_size_200_10_7,207,207,1,20.33526476006955,2952,5,423.0,7.0,,,0.0,0.0,1.0,0,0,0.0
64,WLStarLearner,random_PDFA_nominal_size_200_10_7,207,207,2,19.991860945010558,2952,5,423.0,7.0,,,0.0,0.0,1.0,0,0,0.0
65,WLStarLearner,random_PDFA_nominal_size_200_10_7,207,207,3,19.54477905202657,2952,5,423.0,7.0,,,0.0,0.0,1.0,0,0,0.0
66,WLStarLearner,random_PDFA_nominal_size_200_10_7,207,207,4,19.376948555000126,2952,5,423.0,7.0,,,0.0,0.0,1.0,0,0,0.0
67,WLStarLearner,random_PDFA_nominal_size_200_10_7,207,207,5,20.125959564000368,2952,5,423.0,7.0,,,0.0,0.0,1.0,0,0,0.0
68,WLStarLearner,random_PDFA_nominal_size_200_10_7,207,207,6,19.32746105710976,2952,5,423.0,7.0,,,0.0,0.0,1.0,0,0,0.0
69,WLStarLearner,random_PDFA_nominal_size_200_10_7,207,207,7,19.247660843888298,2952,5,423.0,7.0,,,0.0,0.0,1.0,0,0,0.0
70,WLStarLearner,random_PDFA_nominal_size_200_10_7,207,207,8,19.574125081067905,2952,5,423.0,7.0,,,0.0,0.0,1.0,0,0,0.0
71,WLStarLearner,random_PDFA_nominal_size_200_10_7,207,207,9,19.265744673088193,2952,5,423.0,7.0,,,0.0,0.0,1.0,0,0,0.0
72,WLStarLearner,random_PDFA_nominal_size_200_10_8,187,187,1,19.79602355696261,2714,5,389.0,7.0,,,0.0,0.0,1.0,0,0,0.0
73,WLStarLearner,random_PDFA_nominal_size_200_10_8,187,187,2,19.989257920067757,2714,5,389.0,7.0,,,0.0,0.0,1.0,0,0,0.0
74,WLStarLearner,random_PDFA_nominal_size_200_10_8,187,187,3,19.82366894208826,2714,5,389.0,7.0,,,0.0,0.0,1.0,0,0,0.0
75,WLStarLearner,random_PDFA_nominal_size_200_10_8,187,187,4,19.862660130951554,2714,5,389.0,7.0,,,0.0,0.0,1.0,0,0,0.0
76,WLStarLearner,random_PDFA_nominal_size_200_10_8,187,187,5,19.592585544101894,2714,5,389.0,7.0,,,0.0,0.0,1.0,0,0,0.0
77,WLStarLearner,random_PDFA_nominal_size_200_10_8,187,187,6,19.88391969888471,2714,5,389.0,7.0,,,0.0,0.0,1.0,0,0,0.0
78,WLStarLearner,random_PDFA_nominal_size_200_10_8,187,187,7,19.661449492909014,2714,5,389.0,7.0,,,0.0,0.0,1.0,0,0,0.0
79,WLStarLearner,random_PDFA_nominal_size_200_10_8,187,187,8,19.409070139052346,2714,5,389.0,7.0,,,0.0,0.0,1.0,0,0,0.0
80,WLStarLearner,random_PDFA_nominal_size_200_10_8,187,187,9,19.848640443990007,2714,5,389.0,7.0,,,0.0,0.0,1.0,0,0,0.0
81,WLStarLearner,random_PDFA_nominal_size_200_10_9,199,199,1,23.818979057949036,3311,6,415.0,8.0,,,0.0,0.0,1.0,0,0,0.0
82,WLStarLearner,random_PDFA_nominal_size_200_10_9,199,199,2,23.68832687707618,3311,6,415.0,8.0,,,0.0,0.0,1.0,0,0,0.0
83,WLStarLearner,random_PDFA_nominal_size_200_10_9,199,199,3,24.173068437958136,3311,6,415.0,8.0,,,0.0,0.0,1.0,0,0,0.0
84,WLStarLearner,random_PDFA_nominal_size_200_10_9,199,199,4,23.794184593018144,3311,6,415.0,8.0,,,0.0,0.0,1.0,0,0,0.0
85,WLStarLearner,random_PDFA_nominal_size_200_10_9,199,199,5,24.271543439943343,3311,6,415.0,8.0,,,0.0,0.0,1.0,0,0,0.0
86,WLStarLearner,random_PDFA_nominal_size_200_10_9,199,199,6,24.22250765794888,3311,6,415.0,8.0,,,0.0,0.0,1.0,0,0,0.0
87,WLStarLearner,random_PDFA_nominal_size_200_10_9,199,199,7,23.964448892045766,3311,6,415.0,8.0,,,0.0,0.0,1.0,0,0,0.0
88,WLStarLearner,random_PDFA_nominal_size_200_10_9,199,199,8,24.1602181061171,3311,6,415.0,8.0,,,0.0,0.0,1.0,0,0,0.0
89,WLStarLearner,random_PDFA_nominal_size_200_10_9,199,199,9,24.881910589057952,3311,6,415.0,8.0,,,0.0,0.0,1.0,0,0,0.0
90,WLStarLearner,random_PDFA_nominal_size_200_8_0,195,195,1,17.711491563823074,3215,6,403.0,8.0,,,0.0,0.0,1.0,0,0,0.0
91,WLStarLearner,random_PDFA_nominal_size_200_8_0,195,195,2,17.81579248304479,3215,6,403.0,8.0,,,0.0,0.0,1.0,0,0,0.0
92,WLStarLearner,random_PDFA_nominal_size_200_8_0,195,195,3,17.591059552971274,3215,6,403.0,8.0,,,0.0,0.0,1.0,0,0,0.0
93,WLStarLearner,random_PDFA_nominal_size_200_8_0,195,195,4,17.373597047990188,3215,6,403.0,8.0,,,0.0,0.0,1.0,0,0,0.0
94,WLStarLearner,random_PDFA_nominal_size_200_8_0,195,195,5,17.79121276200749,3215,6,403.0,8.0,,,0.0,0.0,1.0,0,0,0.0
95,WLStarLearner,random_PDFA_nominal_size_200_8_0,195,195,6,17.523638874990866,3215,6,403.0,8.0,,,0.0,0.0,1.0,0,0,0.0
96,WLStarLearner,random_PDFA_nominal_size_200_8_0,195,195,7,17.46851433813572,3215,6,403.0,8.0,,,0.0,0.0,1.0,0,0,0.0
97,WLStarLearner,random_PDFA_nominal_size_200_8_0,195,195,8,17.64918351592496,3215,6,403.0,8.0,,,0.0,0.0,1.0,0,0,0.0
98,WLStarLearner,random_PDFA_nominal_size_200_8_0,195,195,9,17.239185502985492,3215,6,403.0,8.0,,,0.0,0.0,1.0,0,0,0.0
99,WLStarLearner,random_PDFA_nominal_size_200_8_1,217,217,1,36.640307133086026,5172,9,471.0,11.0,,,0.0,0.0,1.0,0,0,0.0
100,WLStarLearner,random_PDFA_nominal_size_200_8_1,217,217,2,35.876880233874545,5172,9,471.0,11.0,,,0.0,0.0,1.0,0,0,0.0
101,WLStarLearner,random_PDFA_nominal_size_200_8_1,217,217,3,35.96217417810112,5172,9,471.0,11.0,,,0.0,0.0,1.0,0,0,0.0
102,WLStarLearner,random_PDFA_nominal_size_200_8_1,217,217,4,36.13231801381335,5172,9,471.0,11.0,,,0.0,0.0,1.0,0,0,0.0
103,WLStarLearner,random_PDFA_nominal_size_200_8_1,217,217,5,36.100308642024174,5172,9,471.0,11.0,,,0.0,0.0,1.0,0,0,0.0
104,WLStarLearner,random_PDFA_nominal_size_200_8_1,217,217,6,36.26577073801309,5172,9,471.0,11.0,,,0.0,0.0,1.0,0,0,0.0
105,WLStarLearner,random_PDFA_nominal_size_200_8_1,217,217,7,36.24706949503161,5172,9,471.0,11.0,,,0.0,0.0,1.0,0,0,0.0
106,WLStarLearner,random_PDFA_nominal_size_200_8_1,217,217,8,36.963461606996134,5172,9,471.0,11.0,,,0.0,0.0,1.0,0,0,0.0
107,WLStarLearner,random_PDFA_nominal_size_200_8_1,217,217,9,36.30163306184113,5172,9,471.0,11.0,,,0.0,0.0,1.0,0,0,0.0
108,WLStarLearner,random_PDFA_nominal_size_200_8_2,188,188,1,21.648441947996616,3087,6,387.0,8.0,,,0.0,0.0,1.0,0,0,0.0
109,WLStarLearner,random_PDFA_nominal_size_200_8_2,188,188,2,20.7032691789791,3087,6,387.0,8.0,,,0.0,0.0,1.0,0,0,0.0
110,WLStarLearner,random_PDFA_nominal_size_200_8_2,188,188,3,21.05739922588691,3087,6,387.0,8.0,,,0.0,0.0,1.0,0,0,0.0
111,WLStarLearner,random_PDFA_nominal_size_200_8_2,188,188,4,21.632672642124817,3087,6,387.0,8.0,,,0.0,0.0,1.0,0,0,0.0
112,WLStarLearner,random_PDFA_nominal_size_200_8_2,188,188,5,21.41472300910391,3087,6,387.0,8.0,,,0.0,0.0,1.0,0,0,0.0
113,WLStarLearner,random_PDFA_nominal_size_200_8_2,188,188,6,21.275469232117757,3087,6,387.0,8.0,,,0.0,0.0,1.0,0,0,0.0
114,WLStarLearner,random_PDFA_nominal_size_200_8_2,188,188,7,21.409204995958135,3087,6,387.0,8.0,,,0.0,0.0,1.0,0,0,0.0
115,WLStarLearner,random_PDFA_nominal_size_200_8_2,188,188,8,20.95655031199567,3087,6,387.0,8.0,,,0.0,0.0,1.0,0,0,0.0
116,WLStarLearner,random_PDFA_nominal_size_200_8_2,188,188,9,21.273054414894432,3087,6,387.0,8.0,,,0.0,0.0,1.0,0,0,0.0
117,WLStarLearner,random_PDFA_nominal_size_200_8_3,204,204,1,24.077975649852306,3471,6,435.0,8.0,,,0.0,0.0,1.0,0,0,0.0
118,WLStarLearner,random_PDFA_nominal_size_200_8_3,204,204,2,23.72662833891809,3471,6,435.0,8.0,,,0.0,0.0,1.0,0,0,0.0
119,WLStarLearner,random_PDFA_nominal_size_200_8_3,204,204,3,23.668311526067555,3471,6,435.0,8.0,,,0.0,0.0,1.0,0,0,0.0
120,WLStarLearner,random_PDFA_nominal_size_200_8_3,204,204,4,23.78041150700301,3471,6,435.0,8.0,,,0.0,0.0,1.0,0,0,0.0
121,WLStarLearner,random_PDFA_nominal_size_200_8_3,204,204,5,23.425142657011747,3471,6,435.0,8.0,,,0.0,0.0,1.0,0,0,0.0
122,WLStarLearner,random_PDFA_nominal_size_200_8_3,204,204,6,23.762895110063255,3471,6,435.0,8.0,,,0.0,0.0,1.0,0,0,0.0
123,WLStarLearner,random_PDFA_nominal_size_200_8_3,204,204,7,23.53497920301743,3471,6,435.0,8.0,,,0.0,0.0,1.0,0,0,0.0
124,WLStarLearner,random_PDFA_nominal_size_200_8_3,204,204,8,23.4761132679414,3471,6,435.0,8.0,,,0.0,0.0,1.0,0,0,0.0
125,WLStarLearner,random_PDFA_nominal_size_200_8_3,204,204,9,23.643541077151895,3471,6,435.0,8.0,,,0.0,0.0,1.0,0,0,0.0
126,WLStarLearner,random_PDFA_nominal_size_200_8_4,210,210,1,23.365961872972548,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
127,WLStarLearner,random_PDFA_nominal_size_200_8_4,210,210,2,23.652709229150787,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
128,WLStarLearner,random_PDFA_nominal_size_200_8_4,210,210,3,24.195228829048574,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
129,WLStarLearner,random_PDFA_nominal_size_200_8_4,210,210,4,23.745397303951904,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
130,WLStarLearner,random_PDFA_nominal_size_200_8_4,210,210,5,24.31904156715609,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
131,WLStarLearner,random_PDFA_nominal_size_200_8_4,210,210,6,24.151733288075775,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
132,WLStarLearner,random_PDFA_nominal_size_200_8_4,210,210,7,24.231765024829656,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
133,WLStarLearner,random_PDFA_nominal_size_200_8_4,210,210,8,24.702203053981066,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
134,WLStarLearner,random_PDFA_nominal_size_200_8_4,210,210,9,24.75114764412865,3423,6,429.0,8.0,,,0.0,0.0,1.0,0,0,0.0
135,WLStarLearner,random_PDFA_nominal_size_200_8_5,191,191,1,21.189728931058198,3167,5,397.0,8.0,,,0.0,0.0,1.0,0,0,0.0
136,WLStarLearner,random_PDFA_nominal_size_200_8_5,191,191,2,21.77016716497019,3167,5,397.0,8.0,,,0.0,0.0,1.0,0,0,0.0
137,WLStarLearner,random_PDFA_nominal_size_200_8_5,191,191,3,21.73051334405318,3167,5,397.0,8.0,,,0.0,0.0,1.0,0,0,0.0
138,WLStarLearner,random_PDFA_nominal_size_200_8_5,191,191,4,21.58600751683116,3167,5,397.0,8.0,,,0.0,0.0,1.0,0,0,0.0
139,WLStarLearner,random_PDFA_nominal_size_200_8_5,191,191,5,21.576968387002125,3167,5,397.0,8.0,,,0.0,0.0,1.0,0,0,0.0
140,WLStarLearner,random_PDFA_nominal_size_200_8_5,191,191,6,21.184787057107314,3167,5,397.0,8.0,,,0.0,0.0,1.0,0,0,0.0
141,WLStarLearner,random_PDFA_nominal_size_200_8_5,191,191,7,21.564487194875255,3167,5,397.0,8.0,,,0.0,0.0,1.0,0,0,0.0
142,WLStarLearner,random_PDFA_nominal_size_200_8_5,191,191,8,22.09201737609692,3167,5,397.0,8.0,,,0.0,0.0,1.0,0,0,0.0
143,WLStarLearner,random_PDFA_nominal_size_200_8_5,191,191,9,21.501022923039272,3167,5,397.0,8.0,,,0.0,0.0,1.0,0,0,0.0
144,WLStarLearner,random_PDFA_nominal_size_200_8_6,202,202,1,24.529000151902437,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
145,WLStarLearner,random_PDFA_nominal_size_200_8_6,202,202,2,24.298674811143428,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
146,WLStarLearner,random_PDFA_nominal_size_200_8_6,202,202,3,24.596515476005152,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
147,WLStarLearner,random_PDFA_nominal_size_200_8_6,202,202,4,24.321332455147058,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
148,WLStarLearner,random_PDFA_nominal_size_200_8_6,202,202,5,24.660647209966555,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
149,WLStarLearner,random_PDFA_nominal_size_200_8_6,202,202,6,24.70497648511082,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
150,WLStarLearner,random_PDFA_nominal_size_200_8_6,202,202,7,24.4937746131327,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
151,WLStarLearner,random_PDFA_nominal_size_200_8_6,202,202,8,24.702885483857244,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
152,WLStarLearner,random_PDFA_nominal_size_200_8_6,202,202,9,23.93851001514122,3359,6,421.0,8.0,,,0.0,0.0,1.0,0,0,0.0
153,WLStarLearner,random_PDFA_nominal_size_200_8_7,208,208,1,24.9976906448137,3535,6,443.0,8.0,,,0.0,0.0,1.0,0,0,0.0
154,WLStarLearner,random_PDFA_nominal_size_200_8_7,208,208,2,25.858662395039573,3535,6,443.0,8.0,,,0.0,0.0,1.0,0,0,0.0
155,WLStarLearner,random_PDFA_nominal_size_200_8_7,208,208,3,24.637078502215445,3535,6,443.0,8.0,,,0.0,0.0,1.0,0,0,0.0
156,WLStarLearner,random_PDFA_nominal_size_200_8_7,208,208,4,24.89287959691137,3535,6,443.0,8.0,,,0.0,0.0,1.0,0,0,0.0
157,WLStarLearner,random_PDFA_nominal_size_200_8_7,208,208,5,24.679097312968224,3535,6,443.0,8.0,,,0.0,0.0,1.0,0,0,0.0
158,WLStarLearner,random_PDFA_nominal_size_200_8_7,208,208,6,24.947678858879954,3535,6,443.0,8.0,,,0.0,0.0,1.0,0,0,0.0
159,WLStarLearner,random_PDFA_nominal_size_200_8_7,208,208,7,25.074747977079824,3535,6,443.0,8.0,,,0.0,0.0,1.0,0,0,0.0
160,WLStarLearner,random_PDFA_nominal_size_200_8_7,208,208,8,25.37629725993611,3535,6,443.0,8.0,,,0.0,0.0,1.0,0,0,0.0
161,WLStarLearner,random_PDFA_nominal_size_200_8_7,208,208,9,24.886059619951993,3535,6,443.0,8.0,,,0.0,0.0,1.0,0,0,0.0
162,WLStarLearner,random_PDFA_nominal_size_200_8_8,205,205,1,28.173655278980732,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
163,WLStarLearner,random_PDFA_nominal_size_200_8_8,205,205,2,27.87196251982823,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
164,WLStarLearner,random_PDFA_nominal_size_200_8_8,205,205,3,27.494585135020316,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
165,WLStarLearner,random_PDFA_nominal_size_200_8_8,205,205,4,28.06807402591221,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
166,WLStarLearner,random_PDFA_nominal_size_200_8_8,205,205,5,27.807974528055638,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
167,WLStarLearner,random_PDFA_nominal_size_200_8_8,205,205,6,27.50402304599993,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
168,WLStarLearner,random_PDFA_nominal_size_200_8_8,205,205,7,27.823518939083442,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
169,WLStarLearner,random_PDFA_nominal_size_200_8_8,205,205,8,27.8838906949386,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
170,WLStarLearner,random_PDFA_nominal_size_200_8_8,205,205,9,28.600155160063878,3834,7,427.0,9.0,,,0.0,0.0,1.0,0,0,0.0
171,WLStarLearner,random_PDFA_nominal_size_200_8_9,202,202,1,28.991017329040915,3798,7,423.0,9.0,,,0.0,0.0,1.0,0,0,0.0
172,WLStarLearner,random_PDFA_nominal_size_200_8_9,202,202,2,28.723995068809018,3798,7,423.0,9.0,,,0.0,0.0,1.0,0,0,0.0
173,WLStarLearner,random_PDFA_nominal_size_200_8_9,202,202,3,29.161199697991833,3798,7,423.0,9.0,,,0.0,0.0,1.0,0,0,0.0
174,WLStarLearner,random_PDFA_nominal_size_200_8_9,202,202,4,28.925136002944782,3798,7,423.0,9.0,,,0.0,0.0,1.0,0,0,0.0
175,WLStarLearner,random_PDFA_nominal_size_200_8_9,202,202,5,29.06945736706257,3798,7,423.0,9.0,,,0.0,0.0,1.0,0,0,0.0
