,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,AbsoluteError
14,WLStarLearner,random_PDFA_nominal_size_300_16_1,289,289,6,81.3596503790468,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
15,WLStarLearner,random_PDFA_nominal_size_300_16_1,289,289,7,79.66401999955997,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
16,WLStarLearner,random_PDFA_nominal_size_300_16_1,289,289,8,79.57097602309659,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
17,WLStarLearner,random_PDFA_nominal_size_300_16_1,289,289,9,79.65536236390471,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
18,WLStarLearner,random_PDFA_nominal_size_300_16_2,285,285,1,82.93627741187811,4030,5,577.0,7.0,,,0.0,0.0,1.0,0,0,0.0
19,WLStarLearner,random_PDFA_nominal_size_300_16_2,285,285,2,82.71218498889357,4030,5,577.0,7.0,,,0.0,0.0,1.0,0,0,0.0
20,WLStarLearner,random_PDFA_nominal_size_300_16_2,285,285,3,83.53843251802027,4030,5,577.0,7.0,,,0.0,0.0,1.0,0,0,0.0
21,WLStarLearner,random_PDFA_nominal_size_300_16_2,285,285,4,82.62881327280775,4030,5,577.0,7.0,,,0.0,0.0,1.0,0,0,0.0
22,WLStarLearner,random_PDFA_nominal_size_300_16_2,285,285,5,83.74783949926496,4030,5,577.0,7.0,,,0.0,0.0,1.0,0,0,0.0
23,WLStarLearner,random_PDFA_nominal_size_300_16_2,285,285,6,84.22741973679513,4030,5,577.0,7.0,,,0.0,0.0,1.0,0,0,0.0
24,WLStarLearner,random_PDFA_nominal_size_300_16_2,285,285,7,83.54947846429422,4030,5,577.0,7.0,,,0.0,0.0,1.0,0,0,0.0
25,WLStarLearner,random_PDFA_nominal_size_300_16_2,285,285,8,83.71402986207977,4030,5,577.0,7.0,,,0.0,0.0,1.0,0,0,0.0
26,WLStarLearner,random_PDFA_nominal_size_300_16_2,285,285,9,83.42779950005934,4030,5,577.0,7.0,,,0.0,0.0,1.0,0,0,0.0
27,WLStarLearner,random_PDFA_nominal_size_300_16_3,307,307,1,80.30407897057012,3693,4,617.0,6.0,,,0.0,0.0,1.0,0,0,0.0
28,WLStarLearner,random_PDFA_nominal_size_300_16_3,307,307,2,79.67248509963974,3693,4,617.0,6.0,,,0.0,0.0,1.0,0,0,0.0
29,WLStarLearner,random_PDFA_nominal_size_300_16_3,307,307,3,80.61043508304283,3693,4,617.0,6.0,,,0.0,0.0,1.0,0,0,0.0
30,WLStarLearner,random_PDFA_nominal_size_300_16_3,307,307,4,81.71757605066523,3693,4,617.0,6.0,,,0.0,0.0,1.0,0,0,0.0
31,WLStarLearner,random_PDFA_nominal_size_300_16_3,307,307,5,81.25264857709408,3693,4,617.0,6.0,,,0.0,0.0,1.0,0,0,0.0
32,WLStarLearner,random_PDFA_nominal_size_300_16_3,307,307,6,81.36245275475085,3693,4,617.0,6.0,,,0.0,0.0,1.0,0,0,0.0
33,WLStarLearner,random_PDFA_nominal_size_300_16_3,307,307,7,80.89709752472118,3693,4,617.0,6.0,,,0.0,0.0,1.0,0,0,0.0
34,WLStarLearner,random_PDFA_nominal_size_300_16_3,307,307,8,84.50455578276888,3693,4,617.0,6.0,,,0.0,0.0,1.0,0,0,0.0
35,WLStarLearner,random_PDFA_nominal_size_300_16_3,307,307,9,79.80462447879836,3693,4,617.0,6.0,,,0.0,0.0,1.0,0,0,0.0
36,WLStarLearner,random_PDFA_nominal_size_300_16_4,306,306,1,95.29025268414989,4296,5,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
37,WLStarLearner,random_PDFA_nominal_size_300_16_4,306,306,2,92.4455864308402,4296,5,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
38,WLStarLearner,random_PDFA_nominal_size_300_16_4,306,306,3,93.47237810725346,4296,5,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
39,WLStarLearner,random_PDFA_nominal_size_300_16_4,306,306,4,93.23041508113965,4296,5,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
40,WLStarLearner,random_PDFA_nominal_size_300_16_4,306,306,5,93.62798271654174,4296,5,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
41,WLStarLearner,random_PDFA_nominal_size_300_16_4,306,306,6,98.53969901427627,4296,5,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
42,WLStarLearner,random_PDFA_nominal_size_300_16_4,306,306,7,93.7337165470235,4296,5,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
43,WLStarLearner,random_PDFA_nominal_size_300_16_4,306,306,8,94.09130292898044,4296,5,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
44,WLStarLearner,random_PDFA_nominal_size_300_16_4,306,306,9,93.65544846002012,4296,5,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
45,WLStarLearner,random_PDFA_nominal_size_300_16_5,287,287,1,82.95403421903029,4086,5,585.0,7.0,,,0.0,0.0,1.0,0,0,0.0
46,WLStarLearner,random_PDFA_nominal_size_300_16_5,287,287,2,83.44091045577079,4086,5,585.0,7.0,,,0.0,0.0,1.0,0,0,0.0
47,WLStarLearner,random_PDFA_nominal_size_300_16_5,287,287,3,81.73734839167446,4086,5,585.0,7.0,,,0.0,0.0,1.0,0,0,0.0
48,WLStarLearner,random_PDFA_nominal_size_300_16_5,287,287,4,83.30523077072576,4086,5,585.0,7.0,,,0.0,0.0,1.0,0,0,0.0
49,WLStarLearner,random_PDFA_nominal_size_300_16_5,287,287,5,82.12666208017617,4086,5,585.0,7.0,,,0.0,0.0,1.0,0,0,0.0
50,WLStarLearner,random_PDFA_nominal_size_300_16_5,287,287,6,84.17505522537977,4086,5,585.0,7.0,,,0.0,0.0,1.0,0,0,0.0
51,WLStarLearner,random_PDFA_nominal_size_300_16_5,287,287,7,81.29280692944303,4086,5,585.0,7.0,,,0.0,0.0,1.0,0,0,0.0
52,WLStarLearner,random_PDFA_nominal_size_300_16_5,287,287,8,82.08053717017174,4086,5,585.0,7.0,,,0.0,0.0,1.0,0,0,0.0
53,WLStarLearner,random_PDFA_nominal_size_300_16_5,287,287,9,83.01310033164918,4086,5,585.0,7.0,,,0.0,0.0,1.0,0,0,0.0
54,WLStarLearner,random_PDFA_nominal_size_300_16_6,314,314,1,108.73570055607706,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
55,WLStarLearner,random_PDFA_nominal_size_300_16_6,314,314,2,109.00412691291422,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
56,WLStarLearner,random_PDFA_nominal_size_300_16_6,314,314,3,108.47008896293119,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
57,WLStarLearner,random_PDFA_nominal_size_300_16_6,314,314,4,108.5589911499992,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
58,WLStarLearner,random_PDFA_nominal_size_300_16_6,314,314,5,114.97679490642622,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
59,WLStarLearner,random_PDFA_nominal_size_300_16_6,314,314,6,109.24536398099735,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
60,WLStarLearner,random_PDFA_nominal_size_300_16_6,314,314,7,108.99556802166626,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
61,WLStarLearner,random_PDFA_nominal_size_300_16_6,314,314,8,109.53301111422479,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
62,WLStarLearner,random_PDFA_nominal_size_300_16_6,314,314,9,108.0891084857285,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
63,WLStarLearner,random_PDFA_nominal_size_300_16_7,297,297,1,111.55919339694083,5526,6,615.0,9.0,,,0.0,0.0,1.0,0,0,0.0
64,WLStarLearner,random_PDFA_nominal_size_300_16_7,297,297,2,107.44161332771182,5526,6,615.0,9.0,,,0.0,0.0,1.0,0,0,0.0
65,WLStarLearner,random_PDFA_nominal_size_300_16_7,297,297,3,109.30095050809905,5526,6,615.0,9.0,,,0.0,0.0,1.0,0,0,0.0
66,WLStarLearner,random_PDFA_nominal_size_300_16_7,297,297,4,110.80230335425586,5526,6,615.0,9.0,,,0.0,0.0,1.0,0,0,0.0
67,WLStarLearner,random_PDFA_nominal_size_300_16_7,297,297,5,109.15896693291143,5526,6,615.0,9.0,,,0.0,0.0,1.0,0,0,0.0
68,WLStarLearner,random_PDFA_nominal_size_300_16_7,297,297,6,109.979204216972,5526,6,615.0,9.0,,,0.0,0.0,1.0,0,0,0.0
69,WLStarLearner,random_PDFA_nominal_size_300_16_7,297,297,7,108.28130984539166,5526,6,615.0,9.0,,,0.0,0.0,1.0,0,0,0.0
70,WLStarLearner,random_PDFA_nominal_size_300_16_7,297,297,8,110.16612824704498,5526,6,615.0,9.0,,,0.0,0.0,1.0,0,0,0.0
71,WLStarLearner,random_PDFA_nominal_size_300_16_7,297,297,9,109.29707039985806,5526,6,615.0,9.0,,,0.0,0.0,1.0,0,0,0.0
72,WLStarLearner,random_PDFA_nominal_size_300_16_8,301,301,1,119.58164957910776,4959,6,621.0,8.0,,,0.0,0.0,1.0,0,0,0.0
73,WLStarLearner,random_PDFA_nominal_size_300_16_8,301,301,2,120.2400376116857,4959,6,621.0,8.0,,,0.0,0.0,1.0,0,0,0.0
74,WLStarLearner,random_PDFA_nominal_size_300_16_8,301,301,3,120.31606107996777,4959,6,621.0,8.0,,,0.0,0.0,1.0,0,0,0.0
75,WLStarLearner,random_PDFA_nominal_size_300_16_8,301,301,4,119.86755428090692,4959,6,621.0,8.0,,,0.0,0.0,1.0,0,0,0.0
76,WLStarLearner,random_PDFA_nominal_size_300_16_8,301,301,5,121.303402219899,4959,6,621.0,8.0,,,0.0,0.0,1.0,0,0,0.0
77,WLStarLearner,random_PDFA_nominal_size_300_16_8,301,301,6,120.86172017082572,4959,6,621.0,8.0,,,0.0,0.0,1.0,0,0,0.0
78,WLStarLearner,random_PDFA_nominal_size_300_16_8,301,301,7,119.76649030018598,4959,6,621.0,8.0,,,0.0,0.0,1.0,0,0,0.0
79,WLStarLearner,random_PDFA_nominal_size_300_16_8,301,301,8,120.03001461923122,4959,6,621.0,8.0,,,0.0,0.0,1.0,0,0,0.0
80,WLStarLearner,random_PDFA_nominal_size_300_16_8,301,301,9,122.3441943610087,4959,6,621.0,8.0,,,0.0,0.0,1.0,0,0,0.0
81,WLStarLearner,random_PDFA_nominal_size_300_16_9,282,282,1,112.74640672281384,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
82,WLStarLearner,random_PDFA_nominal_size_300_16_9,282,282,2,109.74477789876983,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
83,WLStarLearner,random_PDFA_nominal_size_300_16_9,282,282,3,112.15761373005807,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
84,WLStarLearner,random_PDFA_nominal_size_300_16_9,282,282,4,110.88166170893237,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
85,WLStarLearner,random_PDFA_nominal_size_300_16_9,282,282,5,114.33931676484644,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
86,WLStarLearner,random_PDFA_nominal_size_300_16_9,282,282,6,112.51501760585234,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
87,WLStarLearner,random_PDFA_nominal_size_300_16_9,282,282,7,109.94480989594012,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
88,WLStarLearner,random_PDFA_nominal_size_300_16_9,282,282,8,111.18932335171849,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
89,WLStarLearner,random_PDFA_nominal_size_300_16_9,282,282,9,110.8122265082784,4687,6,587.0,8.0,,,0.0,0.0,1.0,0,0,0.0
90,WLStarLearner,random_PDFA_nominal_size_300_14_0,316,316,1,101.72442694799975,4436,5,635.0,7.0,,,0.0,0.0,1.0,0,0,0.0
91,WLStarLearner,random_PDFA_nominal_size_300_14_0,316,316,2,99.18769114790484,4436,5,635.0,7.0,,,0.0,0.0,1.0,0,0,0.0
92,WLStarLearner,random_PDFA_nominal_size_300_14_0,316,316,3,98.38402529107407,4436,5,635.0,7.0,,,0.0,0.0,1.0,0,0,0.0
93,WLStarLearner,random_PDFA_nominal_size_300_14_0,316,316,4,98.14946308685467,4436,5,635.0,7.0,,,0.0,0.0,1.0,0,0,0.0
94,WLStarLearner,random_PDFA_nominal_size_300_14_0,316,316,5,99.7440695031546,4436,5,635.0,7.0,,,0.0,0.0,1.0,0,0,0.0
95,WLStarLearner,random_PDFA_nominal_size_300_14_0,316,316,6,97.5878912708722,4436,5,635.0,7.0,,,0.0,0.0,1.0,0,0,0.0
96,WLStarLearner,random_PDFA_nominal_size_300_14_0,316,316,7,99.74309844803065,4436,5,635.0,7.0,,,0.0,0.0,1.0,0,0,0.0
97,WLStarLearner,random_PDFA_nominal_size_300_14_0,316,316,8,98.9081687652506,4436,5,635.0,7.0,,,0.0,0.0,1.0,0,0,0.0
98,WLStarLearner,random_PDFA_nominal_size_300_14_0,316,316,9,99.49701164010912,4436,5,635.0,7.0,,,0.0,0.0,1.0,0,0,0.0
99,WLStarLearner,random_PDFA_nominal_size_300_14_1,279,279,1,62.85595711413771,3357,4,561.0,6.0,,,0.0,0.0,1.0,0,0,0.0
100,WLStarLearner,random_PDFA_nominal_size_300_14_1,279,279,2,64.4922055490315,3357,4,561.0,6.0,,,0.0,0.0,1.0,0,0,0.0
101,WLStarLearner,random_PDFA_nominal_size_300_14_1,279,279,3,63.66850818321109,3357,4,561.0,6.0,,,0.0,0.0,1.0,0,0,0.0
102,WLStarLearner,random_PDFA_nominal_size_300_14_1,279,279,4,62.06432696105912,3357,4,561.0,6.0,,,0.0,0.0,1.0,0,0,0.0
103,WLStarLearner,random_PDFA_nominal_size_300_14_1,279,279,5,63.587458399590105,3357,4,561.0,6.0,,,0.0,0.0,1.0,0,0,0.0
104,WLStarLearner,random_PDFA_nominal_size_300_14_1,279,279,6,64.28819484217092,3357,4,561.0,6.0,,,0.0,0.0,1.0,0,0,0.0
105,WLStarLearner,random_PDFA_nominal_size_300_14_1,279,279,7,64.59706061612815,3357,4,561.0,6.0,,,0.0,0.0,1.0,0,0,0.0
106,WLStarLearner,random_PDFA_nominal_size_300_14_1,279,279,8,64.85413349512964,3357,4,561.0,6.0,,,0.0,0.0,1.0,0,0,0.0
107,WLStarLearner,random_PDFA_nominal_size_300_14_1,279,279,9,63.92653544805944,3357,4,561.0,6.0,,,0.0,0.0,1.0,0,0,0.0
108,WLStarLearner,random_PDFA_nominal_size_300_14_2,303,303,1,90.26967407902703,4991,6,625.0,8.0,,,0.0,0.0,1.0,0,0,0.0
109,WLStarLearner,random_PDFA_nominal_size_300_14_2,303,303,2,90.55056553706527,4991,6,625.0,8.0,,,0.0,0.0,1.0,0,0,0.0
110,WLStarLearner,random_PDFA_nominal_size_300_14_2,303,303,3,90.93789542792365,4991,6,625.0,8.0,,,0.0,0.0,1.0,0,0,0.0
111,WLStarLearner,random_PDFA_nominal_size_300_14_2,303,303,4,92.32285619201139,4991,6,625.0,8.0,,,0.0,0.0,1.0,0,0,0.0
112,WLStarLearner,random_PDFA_nominal_size_300_14_2,303,303,5,92.02818703465164,4991,6,625.0,8.0,,,0.0,0.0,1.0,0,0,0.0
113,WLStarLearner,random_PDFA_nominal_size_300_14_2,303,303,6,90.97608830640092,4991,6,625.0,8.0,,,0.0,0.0,1.0,0,0,0.0
114,WLStarLearner,random_PDFA_nominal_size_300_14_2,303,303,7,91.34006739314646,4991,6,625.0,8.0,,,0.0,0.0,1.0,0,0,0.0
115,WLStarLearner,random_PDFA_nominal_size_300_14_2,303,303,8,91.38792514288798,4991,6,625.0,8.0,,,0.0,0.0,1.0,0,0,0.0
116,WLStarLearner,random_PDFA_nominal_size_300_14_2,303,303,9,91.81181149929762,4991,6,625.0,8.0,,,0.0,0.0,1.0,0,0,0.0
117,WLStarLearner,random_PDFA_nominal_size_300_14_3,299,299,1,69.07192471064627,4226,4,605.0,7.0,,,0.0,0.0,1.0,0,0,0.0
118,WLStarLearner,random_PDFA_nominal_size_300_14_3,299,299,2,69.43979546101764,4226,4,605.0,7.0,,,0.0,0.0,1.0,0,0,0.0
119,WLStarLearner,random_PDFA_nominal_size_300_14_3,299,299,3,70.38264337833971,4226,4,605.0,7.0,,,0.0,0.0,1.0,0,0,0.0
120,WLStarLearner,random_PDFA_nominal_size_300_14_3,299,299,4,69.11647312203422,4226,4,605.0,7.0,,,0.0,0.0,1.0,0,0,0.0
121,WLStarLearner,random_PDFA_nominal_size_300_14_3,299,299,5,69.00899349991232,4226,4,605.0,7.0,,,0.0,0.0,1.0,0,0,0.0
122,WLStarLearner,random_PDFA_nominal_size_300_14_3,299,299,6,68.7069410723634,4226,4,605.0,7.0,,,0.0,0.0,1.0,0,0,0.0
123,WLStarLearner,random_PDFA_nominal_size_300_14_3,299,299,7,69.11543668294325,4226,4,605.0,7.0,,,0.0,0.0,1.0,0,0,0.0
124,WLStarLearner,random_PDFA_nominal_size_300_14_3,299,299,8,69.88293820107356,4226,4,605.0,7.0,,,0.0,0.0,1.0,0,0,0.0
125,WLStarLearner,random_PDFA_nominal_size_300_14_3,299,299,9,70.60990004008636,4226,4,605.0,7.0,,,0.0,0.0,1.0,0,0,0.0
126,WLStarLearner,random_PDFA_nominal_size_300_14_4,311,311,1,114.93947659479454,4380,5,627.0,7.0,,,0.0,0.0,1.0,0,0,0.0
127,WLStarLearner,random_PDFA_nominal_size_300_14_4,311,311,2,112.99134204816073,4380,5,627.0,7.0,,,0.0,0.0,1.0,0,0,0.0
128,WLStarLearner,random_PDFA_nominal_size_300_14_4,311,311,3,113.44932142598554,4380,5,627.0,7.0,,,0.0,0.0,1.0,0,0,0.0
129,WLStarLearner,random_PDFA_nominal_size_300_14_4,311,311,4,113.68316206010059,4380,5,627.0,7.0,,,0.0,0.0,1.0,0,0,0.0
130,WLStarLearner,random_PDFA_nominal_size_300_14_4,311,311,5,113.00617867195979,4380,5,627.0,7.0,,,0.0,0.0,1.0,0,0,0.0
131,WLStarLearner,random_PDFA_nominal_size_300_14_4,311,311,6,114.59373640222475,4380,5,627.0,7.0,,,0.0,0.0,1.0,0,0,0.0
132,WLStarLearner,random_PDFA_nominal_size_300_14_4,311,311,7,115.18804580159485,4380,5,627.0,7.0,,,0.0,0.0,1.0,0,0,0.0
133,WLStarLearner,random_PDFA_nominal_size_300_14_4,311,311,8,114.49702215660363,4380,5,627.0,7.0,,,0.0,0.0,1.0,0,0,0.0
134,WLStarLearner,random_PDFA_nominal_size_300_14_4,311,311,9,113.67293077660725,4380,5,627.0,7.0,,,0.0,0.0,1.0,0,0,0.0
135,WLStarLearner,random_PDFA_nominal_size_300_14_5,288,288,1,70.60890531586483,4100,5,587.0,7.0,,,0.0,0.0,1.0,0,0,0.0
136,WLStarLearner,random_PDFA_nominal_size_300_14_5,288,288,2,69.26316362991929,4100,5,587.0,7.0,,,0.0,0.0,1.0,0,0,0.0
137,WLStarLearner,random_PDFA_nominal_size_300_14_5,288,288,3,69.70449271565303,4100,5,587.0,7.0,,,0.0,0.0,1.0,0,0,0.0
138,WLStarLearner,random_PDFA_nominal_size_300_14_5,288,288,4,69.6432549408637,4100,5,587.0,7.0,,,0.0,0.0,1.0,0,0,0.0
139,WLStarLearner,random_PDFA_nominal_size_300_14_5,288,288,5,70.44409593194723,4100,5,587.0,7.0,,,0.0,0.0,1.0,0,0,0.0
140,WLStarLearner,random_PDFA_nominal_size_300_14_5,288,288,6,70.2235318091698,4100,5,587.0,7.0,,,0.0,0.0,1.0,0,0,0.0
141,WLStarLearner,random_PDFA_nominal_size_300_14_5,288,288,7,70.02177356882021,4100,5,587.0,7.0,,,0.0,0.0,1.0,0,0,0.0
142,WLStarLearner,random_PDFA_nominal_size_300_14_5,288,288,8,69.21426819916815,4100,5,587.0,7.0,,,0.0,0.0,1.0,0,0,0.0
143,WLStarLearner,random_PDFA_nominal_size_300_14_5,288,288,9,69.56793140806258,4100,5,587.0,7.0,,,0.0,0.0,1.0,0,0,0.0
144,WLStarLearner,random_PDFA_nominal_size_300_14_6,299,299,1,87.31553741404787,4212,5,603.0,7.0,,,0.0,0.0,1.0,0,0,0.0
145,WLStarLearner,random_PDFA_nominal_size_300_14_6,299,299,2,89.3779340069741,4212,5,603.0,7.0,,,0.0,0.0,1.0,0,0,0.0
146,WLStarLearner,random_PDFA_nominal_size_300_14_6,299,299,3,86.02327305823565,4212,5,603.0,7.0,,,0.0,0.0,1.0,0,0,0.0
147,WLStarLearner,random_PDFA_nominal_size_300_14_6,299,299,4,84.2851208881475,4212,5,603.0,7.0,,,0.0,0.0,1.0,0,0,0.0
148,WLStarLearner,random_PDFA_nominal_size_300_14_6,299,299,5,86.65003613708541,4212,5,603.0,7.0,,,0.0,0.0,1.0,0,0,0.0
149,WLStarLearner,random_PDFA_nominal_size_300_14_6,299,299,6,86.36970765981823,4212,5,603.0,7.0,,,0.0,0.0,1.0,0,0,0.0
150,WLStarLearner,random_PDFA_nominal_size_300_14_6,299,299,7,85.61919776210561,4212,5,603.0,7.0,,,0.0,0.0,1.0,0,0,0.0
151,WLStarLearner,random_PDFA_nominal_size_300_14_6,299,299,8,88.32014360278845,4212,5,603.0,7.0,,,0.0,0.0,1.0,0,0,0.0
152,WLStarLearner,random_PDFA_nominal_size_300_14_6,299,299,9,86.76485408795998,4212,5,603.0,7.0,,,0.0,0.0,1.0,0,0,0.0
153,WLStarLearner,random_PDFA_nominal_size_300_14_7,309,309,1,103.96998544409871,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
154,WLStarLearner,random_PDFA_nominal_size_300_14_7,309,309,2,100.76449231104925,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
155,WLStarLearner,random_PDFA_nominal_size_300_14_7,309,309,3,103.2937343348749,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
156,WLStarLearner,random_PDFA_nominal_size_300_14_7,309,309,4,102.14096002001315,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
157,WLStarLearner,random_PDFA_nominal_size_300_14_7,309,309,5,105.05343784810975,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
158,WLStarLearner,random_PDFA_nominal_size_300_14_7,309,309,6,101.17956124059856,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
159,WLStarLearner,random_PDFA_nominal_size_300_14_7,309,309,7,102.90571338217705,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
160,WLStarLearner,random_PDFA_nominal_size_300_14_7,309,309,8,102.0379813509062,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
161,WLStarLearner,random_PDFA_nominal_size_300_14_7,309,309,9,103.95384055189788,5151,6,645.0,8.0,,,0.0,0.0,1.0,0,0,0.0
162,WLStarLearner,random_PDFA_nominal_size_300_14_8,295,295,1,83.7362859309651,4254,5,609.0,7.0,,,0.0,0.0,1.0,0,0,0.0
163,WLStarLearner,random_PDFA_nominal_size_300_14_8,295,295,2,82.72438766388223,4254,5,609.0,7.0,,,0.0,0.0,1.0,0,0,0.0
164,WLStarLearner,random_PDFA_nominal_size_300_14_8,295,295,3,82.04055215790868,4254,5,609.0,7.0,,,0.0,0.0,1.0,0,0,0.0
165,WLStarLearner,random_PDFA_nominal_size_300_14_8,295,295,4,82.97190766828135,4254,5,609.0,7.0,,,0.0,0.0,1.0,0,0,0.0
166,WLStarLearner,random_PDFA_nominal_size_300_14_8,295,295,5,81.15157809015363,4254,5,609.0,7.0,,,0.0,0.0,1.0,0,0,0.0
167,WLStarLearner,random_PDFA_nominal_size_300_14_8,295,295,6,82.76349384104833,4254,5,609.0,7.0,,,0.0,0.0,1.0,0,0,0.0
168,WLStarLearner,random_PDFA_nominal_size_300_14_8,295,295,7,81.18076791195199,4254,5,609.0,7.0,,,0.0,0.0,1.0,0,0,0.0
169,WLStarLearner,random_PDFA_nominal_size_300_14_8,295,295,8,82.24441747926176,4254,5,609.0,7.0,,,0.0,0.0,1.0,0,0,0.0
170,WLStarLearner,random_PDFA_nominal_size_300_14_8,295,295,9,83.57420054310933,4254,5,609.0,7.0,,,0.0,0.0,1.0,0,0,0.0
171,WLStarLearner,random_PDFA_nominal_size_300_14_9,304,304,1,97.64856185112149,4296,4,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
172,WLStarLearner,random_PDFA_nominal_size_300_14_9,304,304,2,99.70697866287082,4296,4,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
173,WLStarLearner,random_PDFA_nominal_size_300_14_9,304,304,3,98.70438665384427,4296,4,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
174,WLStarLearner,random_PDFA_nominal_size_300_14_9,304,304,4,98.33450369024649,4296,4,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
175,WLStarLearner,random_PDFA_nominal_size_300_14_9,304,304,5,99.67304438399151,4296,4,615.0,7.0,,,0.0,0.0,1.0,0,0,0.0
