,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,AbsoluteError
22,WLStarLearner,PDFA - 41609681761b44848e89a8a8ea1451b0,53,53,5,0.4897279271390289,796,4,115.0,7.0,,,0.0,0.0,1.0,0,0,0.0
23,WLStarLearner,PDFA - 41609681761b44848e89a8a8ea1451b0,53,53,6,0.47582549415528774,796,4,115.0,7.0,,,0.0,0.0,1.0,0,0,0.0
24,WLStarLearner,PDFA - 41609681761b44848e89a8a8ea1451b0,53,53,7,0.47657537716440856,796,4,115.0,7.0,,,0.0,0.0,1.0,0,0,0.0
25,WLStarLearner,PDFA - 41609681761b44848e89a8a8ea1451b0,53,53,8,0.49343325407244265,796,4,115.0,7.0,,,0.0,0.0,1.0,0,0,0.0
26,WLStarLearner,PDFA - 41609681761b44848e89a8a8ea1451b0,53,53,9,0.48343818890862167,796,4,115.0,7.0,,,0.0,0.0,1.0,0,0,0.0
27,WLStarLearner,PDFA - 61445d9b179b4d1884164b6b3499e25f,48,48,1,0.41019964707084,698,5,101.0,7.0,,,0.0,0.0,1.0,0,0,0.0
28,WLStarLearner,PDFA - 61445d9b179b4d1884164b6b3499e25f,48,48,2,0.4143274270463735,698,5,101.0,7.0,,,0.0,0.0,1.0,0,0,0.0
29,WLStarLearner,PDFA - 61445d9b179b4d1884164b6b3499e25f,48,48,3,0.41794043593108654,698,5,101.0,7.0,,,0.0,0.0,1.0,0,0,0.0
30,WLStarLearner,PDFA - 61445d9b179b4d1884164b6b3499e25f,48,48,4,0.4120030759368092,698,5,101.0,7.0,,,0.0,0.0,1.0,0,0,0.0
31,WLStarLearner,PDFA - 61445d9b179b4d1884164b6b3499e25f,48,48,5,0.40597843704745173,698,5,101.0,7.0,,,0.0,0.0,1.0,0,0,0.0
32,WLStarLearner,PDFA - 61445d9b179b4d1884164b6b3499e25f,48,48,6,0.430038200924173,698,5,101.0,7.0,,,0.0,0.0,1.0,0,0,0.0
33,WLStarLearner,PDFA - 61445d9b179b4d1884164b6b3499e25f,48,48,7,0.40791419497691095,698,5,101.0,7.0,,,0.0,0.0,1.0,0,0,0.0
34,WLStarLearner,PDFA - 61445d9b179b4d1884164b6b3499e25f,48,48,8,0.4189624120481312,698,5,101.0,7.0,,,0.0,0.0,1.0,0,0,0.0
35,WLStarLearner,PDFA - 61445d9b179b4d1884164b6b3499e25f,48,48,9,0.4225639330688864,698,5,101.0,7.0,,,0.0,0.0,1.0,0,0,0.0
36,WLStarLearner,PDFA - 3594d20731434f978c545ff13a387360,50,50,1,0.6235944500658661,943,6,119.0,8.0,,,0.0,0.0,1.0,0,0,0.0
37,WLStarLearner,PDFA - 3594d20731434f978c545ff13a387360,50,50,2,0.6200273497961462,943,6,119.0,8.0,,,0.0,0.0,1.0,0,0,0.0
38,WLStarLearner,PDFA - 3594d20731434f978c545ff13a387360,50,50,3,0.60977773508057,943,6,119.0,8.0,,,0.0,0.0,1.0,0,0,0.0
39,WLStarLearner,PDFA - 3594d20731434f978c545ff13a387360,50,50,4,0.6461681670043617,943,6,119.0,8.0,,,0.0,0.0,1.0,0,0,0.0
40,WLStarLearner,PDFA - 3594d20731434f978c545ff13a387360,50,50,5,0.597043968969956,943,6,119.0,8.0,,,0.0,0.0,1.0,0,0,0.0
41,WLStarLearner,PDFA - 3594d20731434f978c545ff13a387360,50,50,6,0.6219251109287143,943,6,119.0,8.0,,,0.0,0.0,1.0,0,0,0.0
42,WLStarLearner,PDFA - 3594d20731434f978c545ff13a387360,50,50,7,0.61990698100999,943,6,119.0,8.0,,,0.0,0.0,1.0,0,0,0.0
43,WLStarLearner,PDFA - 3594d20731434f978c545ff13a387360,50,50,8,0.6010985039174557,943,6,119.0,8.0,,,0.0,0.0,1.0,0,0,0.0
44,WLStarLearner,PDFA - 3594d20731434f978c545ff13a387360,50,50,9,0.6335182648617774,943,6,119.0,8.0,,,0.0,0.0,1.0,0,0,0.0
45,WLStarLearner,PDFA - cb58c48c3e184dceb73c4bd7d161b5ef,53,53,1,0.510456042829901,782,5,113.0,7.0,,,0.0,0.0,1.0,0,0,0.0
46,WLStarLearner,PDFA - cb58c48c3e184dceb73c4bd7d161b5ef,53,53,2,0.5232416170183569,782,5,113.0,7.0,,,0.0,0.0,1.0,0,0,0.0
47,WLStarLearner,PDFA - cb58c48c3e184dceb73c4bd7d161b5ef,53,53,3,0.5149482057895511,782,5,113.0,7.0,,,0.0,0.0,1.0,0,0,0.0
48,WLStarLearner,PDFA - cb58c48c3e184dceb73c4bd7d161b5ef,53,53,4,0.509129349142313,782,5,113.0,7.0,,,0.0,0.0,1.0,0,0,0.0
49,WLStarLearner,PDFA - cb58c48c3e184dceb73c4bd7d161b5ef,53,53,5,0.5091016360092908,782,5,113.0,7.0,,,0.0,0.0,1.0,0,0,0.0
50,WLStarLearner,PDFA - cb58c48c3e184dceb73c4bd7d161b5ef,53,53,6,0.49096082081086934,782,5,113.0,7.0,,,0.0,0.0,1.0,0,0,0.0
51,WLStarLearner,PDFA - cb58c48c3e184dceb73c4bd7d161b5ef,53,53,7,0.513592098839581,782,5,113.0,7.0,,,0.0,0.0,1.0,0,0,0.0
52,WLStarLearner,PDFA - cb58c48c3e184dceb73c4bd7d161b5ef,53,53,8,0.4974048149306327,782,5,113.0,7.0,,,0.0,0.0,1.0,0,0,0.0
53,WLStarLearner,PDFA - cb58c48c3e184dceb73c4bd7d161b5ef,53,53,9,0.4894981221295893,782,5,113.0,7.0,,,0.0,0.0,1.0,0,0,0.0
54,WLStarLearner,PDFA - 59454e121dd4460d987fa825916caa5e,51,51,1,0.6707320788409561,911,5,115.0,8.0,,,0.0,0.0,1.0,0,0,0.0
55,WLStarLearner,PDFA - 59454e121dd4460d987fa825916caa5e,51,51,2,0.6513566400390118,911,5,115.0,8.0,,,0.0,0.0,1.0,0,0,0.0
56,WLStarLearner,PDFA - 59454e121dd4460d987fa825916caa5e,51,51,3,0.649807495996356,911,5,115.0,8.0,,,0.0,0.0,1.0,0,0,0.0
57,WLStarLearner,PDFA - 59454e121dd4460d987fa825916caa5e,51,51,4,0.6260400100145489,911,5,115.0,8.0,,,0.0,0.0,1.0,0,0,0.0
58,WLStarLearner,PDFA - 59454e121dd4460d987fa825916caa5e,51,51,5,0.638278054073453,911,5,115.0,8.0,,,0.0,0.0,1.0,0,0,0.0
59,WLStarLearner,PDFA - 59454e121dd4460d987fa825916caa5e,51,51,6,0.6387178010772914,911,5,115.0,8.0,,,0.0,0.0,1.0,0,0,0.0
60,WLStarLearner,PDFA - 59454e121dd4460d987fa825916caa5e,51,51,7,0.7015534690581262,911,5,115.0,8.0,,,0.0,0.0,1.0,0,0,0.0
61,WLStarLearner,PDFA - 59454e121dd4460d987fa825916caa5e,51,51,8,0.7147485259920359,911,5,115.0,8.0,,,0.0,0.0,1.0,0,0,0.0
62,WLStarLearner,PDFA - 59454e121dd4460d987fa825916caa5e,51,51,9,0.6881110321264714,911,5,115.0,8.0,,,0.0,0.0,1.0,0,0,0.0
63,WLStarLearner,PDFA - ff601ce64f314391a9434bbb24a64811,55,55,1,0.741893514059484,1007,6,127.0,8.0,,,0.0,0.0,1.0,0,0,0.0
64,WLStarLearner,PDFA - ff601ce64f314391a9434bbb24a64811,55,55,2,0.7301098338793963,1007,6,127.0,8.0,,,0.0,0.0,1.0,0,0,0.0
65,WLStarLearner,PDFA - ff601ce64f314391a9434bbb24a64811,55,55,3,0.7315440480597317,1007,6,127.0,8.0,,,0.0,0.0,1.0,0,0,0.0
66,WLStarLearner,PDFA - ff601ce64f314391a9434bbb24a64811,55,55,4,0.7444164799526334,1007,6,127.0,8.0,,,0.0,0.0,1.0,0,0,0.0
67,WLStarLearner,PDFA - ff601ce64f314391a9434bbb24a64811,55,55,5,0.7222735658288002,1007,6,127.0,8.0,,,0.0,0.0,1.0,0,0,0.0
68,WLStarLearner,PDFA - ff601ce64f314391a9434bbb24a64811,55,55,6,0.7118947671260685,1007,6,127.0,8.0,,,0.0,0.0,1.0,0,0,0.0
69,WLStarLearner,PDFA - ff601ce64f314391a9434bbb24a64811,55,55,7,0.7252979190088809,1007,6,127.0,8.0,,,0.0,0.0,1.0,0,0,0.0
70,WLStarLearner,PDFA - ff601ce64f314391a9434bbb24a64811,55,55,8,0.722597440937534,1007,6,127.0,8.0,,,0.0,0.0,1.0,0,0,0.0
71,WLStarLearner,PDFA - ff601ce64f314391a9434bbb24a64811,55,55,9,0.7109972219914198,1007,6,127.0,8.0,,,0.0,0.0,1.0,0,0,0.0
72,WLStarLearner,PDFA - 9014c4efdb7b49f2ac4a7996e5776262,50,50,1,0.615660535171628,863,6,109.0,8.0,,,0.0,0.0,1.0,0,0,0.0
73,WLStarLearner,PDFA - 9014c4efdb7b49f2ac4a7996e5776262,50,50,2,0.581611238187179,863,6,109.0,8.0,,,0.0,0.0,1.0,0,0,0.0
74,WLStarLearner,PDFA - 9014c4efdb7b49f2ac4a7996e5776262,50,50,3,0.6006988559383899,863,6,109.0,8.0,,,0.0,0.0,1.0,0,0,0.0
75,WLStarLearner,PDFA - 9014c4efdb7b49f2ac4a7996e5776262,50,50,4,0.6238853980321437,863,6,109.0,8.0,,,0.0,0.0,1.0,0,0,0.0
76,WLStarLearner,PDFA - 9014c4efdb7b49f2ac4a7996e5776262,50,50,5,0.6072720270603895,863,6,109.0,8.0,,,0.0,0.0,1.0,0,0,0.0
77,WLStarLearner,PDFA - 9014c4efdb7b49f2ac4a7996e5776262,50,50,6,0.6037600829731673,863,6,109.0,8.0,,,0.0,0.0,1.0,0,0,0.0
78,WLStarLearner,PDFA - 9014c4efdb7b49f2ac4a7996e5776262,50,50,7,0.5786374390590936,863,6,109.0,8.0,,,0.0,0.0,1.0,0,0,0.0
79,WLStarLearner,PDFA - 9014c4efdb7b49f2ac4a7996e5776262,50,50,8,0.5862213170621544,863,6,109.0,8.0,,,0.0,0.0,1.0,0,0,0.0
80,WLStarLearner,PDFA - 9014c4efdb7b49f2ac4a7996e5776262,50,50,9,0.5870154469739646,863,6,109.0,8.0,,,0.0,0.0,1.0,0,0,0.0
81,WLStarLearner,PDFA - 42dbc82a9862421daf2e39488b59c41b,51,51,1,0.42827874911017716,754,4,109.0,7.0,,,0.0,0.0,1.0,0,0,0.0
82,WLStarLearner,PDFA - 42dbc82a9862421daf2e39488b59c41b,51,51,2,0.44224078906700015,754,4,109.0,7.0,,,0.0,0.0,1.0,0,0,0.0
83,WLStarLearner,PDFA - 42dbc82a9862421daf2e39488b59c41b,51,51,3,0.40781290899030864,754,4,109.0,7.0,,,0.0,0.0,1.0,0,0,0.0
84,WLStarLearner,PDFA - 42dbc82a9862421daf2e39488b59c41b,51,51,4,0.4153738140594214,754,4,109.0,7.0,,,0.0,0.0,1.0,0,0,0.0
85,WLStarLearner,PDFA - 42dbc82a9862421daf2e39488b59c41b,51,51,5,0.4230387199204415,754,4,109.0,7.0,,,0.0,0.0,1.0,0,0,0.0
86,WLStarLearner,PDFA - 42dbc82a9862421daf2e39488b59c41b,51,51,6,0.4124900510068983,754,4,109.0,7.0,,,0.0,0.0,1.0,0,0,0.0
87,WLStarLearner,PDFA - 42dbc82a9862421daf2e39488b59c41b,51,51,7,0.4166832589544356,754,4,109.0,7.0,,,0.0,0.0,1.0,0,0,0.0
88,WLStarLearner,PDFA - 42dbc82a9862421daf2e39488b59c41b,51,51,8,0.42735541984438896,754,4,109.0,7.0,,,0.0,0.0,1.0,0,0,0.0
89,WLStarLearner,PDFA - 42dbc82a9862421daf2e39488b59c41b,51,51,9,0.4154767100699246,754,4,109.0,7.0,,,0.0,0.0,1.0,0,0,0.0
90,WLStarLearner,PDFA - c6d48e4b15aa4cbbb761a4eabaa80791,98,98,1,2.2814558499958366,1631,4,205.0,8.0,,,0.0,0.0,1.0,0,0,0.0
91,WLStarLearner,PDFA - c6d48e4b15aa4cbbb761a4eabaa80791,98,98,2,2.2051532662007958,1631,4,205.0,8.0,,,0.0,0.0,1.0,0,0,0.0
92,WLStarLearner,PDFA - c6d48e4b15aa4cbbb761a4eabaa80791,98,98,3,2.1972630477976054,1631,4,205.0,8.0,,,0.0,0.0,1.0,0,0,0.0
93,WLStarLearner,PDFA - c6d48e4b15aa4cbbb761a4eabaa80791,98,98,4,2.252483582822606,1631,4,205.0,8.0,,,0.0,0.0,1.0,0,0,0.0
94,WLStarLearner,PDFA - c6d48e4b15aa4cbbb761a4eabaa80791,98,98,5,2.203726554987952,1631,4,205.0,8.0,,,0.0,0.0,1.0,0,0,0.0
95,WLStarLearner,PDFA - c6d48e4b15aa4cbbb761a4eabaa80791,98,98,6,2.1727756939362735,1631,4,205.0,8.0,,,0.0,0.0,1.0,0,0,0.0
96,WLStarLearner,PDFA - c6d48e4b15aa4cbbb761a4eabaa80791,98,98,7,2.189020919846371,1631,4,205.0,8.0,,,0.0,0.0,1.0,0,0,0.0
97,WLStarLearner,PDFA - c6d48e4b15aa4cbbb761a4eabaa80791,98,98,8,2.255577699979767,1631,4,205.0,8.0,,,0.0,0.0,1.0,0,0,0.0
98,WLStarLearner,PDFA - c6d48e4b15aa4cbbb761a4eabaa80791,98,98,9,2.2750521029811352,1631,4,205.0,8.0,,,0.0,0.0,1.0,0,0,0.0
99,WLStarLearner,PDFA - 107b92fe0e9d453cbebeb730229bec49,106,106,1,2.664445922942832,1510,5,217.0,7.0,,,0.0,0.0,1.0,0,0,0.0
100,WLStarLearner,PDFA - 107b92fe0e9d453cbebeb730229bec49,106,106,2,2.6127371951006353,1510,5,217.0,7.0,,,0.0,0.0,1.0,0,0,0.0
101,WLStarLearner,PDFA - 107b92fe0e9d453cbebeb730229bec49,106,106,3,2.551864505978301,1510,5,217.0,7.0,,,0.0,0.0,1.0,0,0,0.0
102,WLStarLearner,PDFA - 107b92fe0e9d453cbebeb730229bec49,106,106,4,2.5522772958502173,1510,5,217.0,7.0,,,0.0,0.0,1.0,0,0,0.0
103,WLStarLearner,PDFA - 107b92fe0e9d453cbebeb730229bec49,106,106,5,2.641245780978352,1510,5,217.0,7.0,,,0.0,0.0,1.0,0,0,0.0
104,WLStarLearner,PDFA - 107b92fe0e9d453cbebeb730229bec49,106,106,6,2.551913085160777,1510,5,217.0,7.0,,,0.0,0.0,1.0,0,0,0.0
105,WLStarLearner,PDFA - 107b92fe0e9d453cbebeb730229bec49,106,106,7,2.6100214729085565,1510,5,217.0,7.0,,,0.0,0.0,1.0,0,0,0.0
106,WLStarLearner,PDFA - 107b92fe0e9d453cbebeb730229bec49,106,106,8,2.644349687965587,1510,5,217.0,7.0,,,0.0,0.0,1.0,0,0,0.0
107,WLStarLearner,PDFA - 107b92fe0e9d453cbebeb730229bec49,106,106,9,2.6336844731122255,1510,5,217.0,7.0,,,0.0,0.0,1.0,0,0,0.0
108,WLStarLearner,PDFA - 8c1849cf091445d9831e7dc72ee1244f,103,103,1,3.199329518014565,1944,6,217.0,9.0,,,0.0,0.0,1.0,0,0,0.0
109,WLStarLearner,PDFA - 8c1849cf091445d9831e7dc72ee1244f,103,103,2,3.2153698480688035,1944,6,217.0,9.0,,,0.0,0.0,1.0,0,0,0.0
110,WLStarLearner,PDFA - 8c1849cf091445d9831e7dc72ee1244f,103,103,3,3.274265739833936,1944,6,217.0,9.0,,,0.0,0.0,1.0,0,0,0.0
111,WLStarLearner,PDFA - 8c1849cf091445d9831e7dc72ee1244f,103,103,4,3.30700590997003,1944,6,217.0,9.0,,,0.0,0.0,1.0,0,0,0.0
112,WLStarLearner,PDFA - 8c1849cf091445d9831e7dc72ee1244f,103,103,5,3.2714446450117975,1944,6,217.0,9.0,,,0.0,0.0,1.0,0,0,0.0
113,WLStarLearner,PDFA - 8c1849cf091445d9831e7dc72ee1244f,103,103,6,3.2316397349350154,1944,6,217.0,9.0,,,0.0,0.0,1.0,0,0,0.0
114,WLStarLearner,PDFA - 8c1849cf091445d9831e7dc72ee1244f,103,103,7,3.2407313650473952,1944,6,217.0,9.0,,,0.0,0.0,1.0,0,0,0.0
115,WLStarLearner,PDFA - 8c1849cf091445d9831e7dc72ee1244f,103,103,8,3.285004026023671,1944,6,217.0,9.0,,,0.0,0.0,1.0,0,0,0.0
116,WLStarLearner,PDFA - 8c1849cf091445d9831e7dc72ee1244f,103,103,9,3.1953976480290294,1944,6,217.0,9.0,,,0.0,0.0,1.0,0,0,0.0
117,WLStarLearner,PDFA - 3f45d77fd0754956a9399360ef47d7a7,98,98,1,3.219103551004082,1872,6,209.0,9.0,,,0.0,0.0,1.0,0,0,0.0
118,WLStarLearner,PDFA - 3f45d77fd0754956a9399360ef47d7a7,98,98,2,3.1984408269636333,1872,6,209.0,9.0,,,0.0,0.0,1.0,0,0,0.0
119,WLStarLearner,PDFA - 3f45d77fd0754956a9399360ef47d7a7,98,98,3,3.2061130891088396,1872,6,209.0,9.0,,,0.0,0.0,1.0,0,0,0.0
120,WLStarLearner,PDFA - 3f45d77fd0754956a9399360ef47d7a7,98,98,4,3.180990434018895,1872,6,209.0,9.0,,,0.0,0.0,1.0,0,0,0.0
121,WLStarLearner,PDFA - 3f45d77fd0754956a9399360ef47d7a7,98,98,5,3.26882560714148,1872,6,209.0,9.0,,,0.0,0.0,1.0,0,0,0.0
122,WLStarLearner,PDFA - 3f45d77fd0754956a9399360ef47d7a7,98,98,6,3.2773934782017022,1872,6,209.0,9.0,,,0.0,0.0,1.0,0,0,0.0
123,WLStarLearner,PDFA - 3f45d77fd0754956a9399360ef47d7a7,98,98,7,3.280924922088161,1872,6,209.0,9.0,,,0.0,0.0,1.0,0,0,0.0
124,WLStarLearner,PDFA - 3f45d77fd0754956a9399360ef47d7a7,98,98,8,3.2432756340131164,1872,6,209.0,9.0,,,0.0,0.0,1.0,0,0,0.0
125,WLStarLearner,PDFA - 3f45d77fd0754956a9399360ef47d7a7,98,98,9,3.282432938925922,1872,6,209.0,9.0,,,0.0,0.0,1.0,0,0,0.0
126,WLStarLearner,PDFA - 67d91a3f9a78499b9363cba2d628ec9a,100,100,1,4.081388870021328,2261,7,227.0,10.0,,,0.0,0.0,1.0,0,0,0.0
127,WLStarLearner,PDFA - 67d91a3f9a78499b9363cba2d628ec9a,100,100,2,4.028789228061214,2261,7,227.0,10.0,,,0.0,0.0,1.0,0,0,0.0
128,WLStarLearner,PDFA - 67d91a3f9a78499b9363cba2d628ec9a,100,100,3,4.01829147618264,2261,7,227.0,10.0,,,0.0,0.0,1.0,0,0,0.0
129,WLStarLearner,PDFA - 67d91a3f9a78499b9363cba2d628ec9a,100,100,4,4.035484220832586,2261,7,227.0,10.0,,,0.0,0.0,1.0,0,0,0.0
130,WLStarLearner,PDFA - 67d91a3f9a78499b9363cba2d628ec9a,100,100,5,4.078454285860062,2261,7,227.0,10.0,,,0.0,0.0,1.0,0,0,0.0
131,WLStarLearner,PDFA - 67d91a3f9a78499b9363cba2d628ec9a,100,100,6,4.073059632210061,2261,7,227.0,10.0,,,0.0,0.0,1.0,0,0,0.0
132,WLStarLearner,PDFA - 67d91a3f9a78499b9363cba2d628ec9a,100,100,7,4.091003889217973,2261,7,227.0,10.0,,,0.0,0.0,1.0,0,0,0.0
133,WLStarLearner,PDFA - 67d91a3f9a78499b9363cba2d628ec9a,100,100,8,4.331793250981718,2261,7,227.0,10.0,,,0.0,0.0,1.0,0,0,0.0
134,WLStarLearner,PDFA - 67d91a3f9a78499b9363cba2d628ec9a,100,100,9,4.127354935975745,2261,7,227.0,10.0,,,0.0,0.0,1.0,0,0,0.0
135,WLStarLearner,PDFA - ddfd7e1062a84a3cace8d2e462bc4858,93,93,1,2.6768590460997075,1695,6,213.0,8.0,,,0.0,0.0,1.0,0,0,0.0
136,WLStarLearner,PDFA - ddfd7e1062a84a3cace8d2e462bc4858,93,93,2,2.551222117152065,1695,6,213.0,8.0,,,0.0,0.0,1.0,0,0,0.0
137,WLStarLearner,PDFA - ddfd7e1062a84a3cace8d2e462bc4858,93,93,3,2.5721166231669486,1695,6,213.0,8.0,,,0.0,0.0,1.0,0,0,0.0
138,WLStarLearner,PDFA - ddfd7e1062a84a3cace8d2e462bc4858,93,93,4,2.5851952030789107,1695,6,213.0,8.0,,,0.0,0.0,1.0,0,0,0.0
139,WLStarLearner,PDFA - ddfd7e1062a84a3cace8d2e462bc4858,93,93,5,2.6240248419344425,1695,6,213.0,8.0,,,0.0,0.0,1.0,0,0,0.0
140,WLStarLearner,PDFA - ddfd7e1062a84a3cace8d2e462bc4858,93,93,6,2.637313660932705,1695,6,213.0,8.0,,,0.0,0.0,1.0,0,0,0.0
141,WLStarLearner,PDFA - ddfd7e1062a84a3cace8d2e462bc4858,93,93,7,2.5998766131233424,1695,6,213.0,8.0,,,0.0,0.0,1.0,0,0,0.0
142,WLStarLearner,PDFA - ddfd7e1062a84a3cace8d2e462bc4858,93,93,8,2.6079099501948804,1695,6,213.0,8.0,,,0.0,0.0,1.0,0,0,0.0
143,WLStarLearner,PDFA - ddfd7e1062a84a3cace8d2e462bc4858,93,93,9,2.5899518318474293,1695,6,213.0,8.0,,,0.0,0.0,1.0,0,0,0.0
144,WLStarLearner,PDFA - 760ba3215cdb4db4aa580d41bc4bab6a,102,102,1,2.9124987749382854,1980,6,221.0,9.0,,,0.0,0.0,1.0,0,0,0.0
145,WLStarLearner,PDFA - 760ba3215cdb4db4aa580d41bc4bab6a,102,102,2,2.8657875349745154,1980,6,221.0,9.0,,,0.0,0.0,1.0,0,0,0.0
146,WLStarLearner,PDFA - 760ba3215cdb4db4aa580d41bc4bab6a,102,102,3,2.8377714620437473,1980,6,221.0,9.0,,,0.0,0.0,1.0,0,0,0.0
147,WLStarLearner,PDFA - 760ba3215cdb4db4aa580d41bc4bab6a,102,102,4,2.8150843761395663,1980,6,221.0,9.0,,,0.0,0.0,1.0,0,0,0.0
148,WLStarLearner,PDFA - 760ba3215cdb4db4aa580d41bc4bab6a,102,102,5,2.784247542032972,1980,6,221.0,9.0,,,0.0,0.0,1.0,0,0,0.0
149,WLStarLearner,PDFA - 760ba3215cdb4db4aa580d41bc4bab6a,102,102,6,2.8567351019009948,1980,6,221.0,9.0,,,0.0,0.0,1.0,0,0,0.0
150,WLStarLearner,PDFA - 760ba3215cdb4db4aa580d41bc4bab6a,102,102,7,2.9723506891168654,1980,6,221.0,9.0,,,0.0,0.0,1.0,0,0,0.0
151,WLStarLearner,PDFA - 760ba3215cdb4db4aa580d41bc4bab6a,102,102,8,2.866411953000352,1980,6,221.0,9.0,,,0.0,0.0,1.0,0,0,0.0
152,WLStarLearner,PDFA - 760ba3215cdb4db4aa580d41bc4bab6a,102,102,9,2.9081059768795967,1980,6,221.0,9.0,,,0.0,0.0,1.0,0,0,0.0
153,WLStarLearner,PDFA - c7d9a746a74a490cb9c04f9c4e6cb08a,105,105,1,2.440078252926469,1711,5,215.0,8.0,,,0.0,0.0,1.0,0,0,0.0
154,WLStarLearner,PDFA - c7d9a746a74a490cb9c04f9c4e6cb08a,105,105,2,2.3993762261234224,1711,5,215.0,8.0,,,0.0,0.0,1.0,0,0,0.0
155,WLStarLearner,PDFA - c7d9a746a74a490cb9c04f9c4e6cb08a,105,105,3,2.369923158083111,1711,5,215.0,8.0,,,0.0,0.0,1.0,0,0,0.0
156,WLStarLearner,PDFA - c7d9a746a74a490cb9c04f9c4e6cb08a,105,105,4,2.379283522022888,1711,5,215.0,8.0,,,0.0,0.0,1.0,0,0,0.0
