,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,Partitions,Tolerance
149,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,6,136.94083432102343,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
150,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,7,137.8811313729966,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
151,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,8,136.62850301002618,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
152,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,9,137.52258826600155,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
153,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,1,137.71330459899036,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
154,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,2,136.84366220701486,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
155,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,3,137.62879250798142,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
156,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,4,139.28360748500563,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
157,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,5,136.88965492404532,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
158,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,6,137.74530666298233,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
159,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,7,138.51731626404217,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
160,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,8,136.61937340901932,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
161,WLStarLearner,PDFA - 9dbf752fbe1d4679ae3e2440d5ee8c5f,306,306,9,137.33374115801416,1830,1,613.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
162,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,1,66.42477727198275,7443,9,621.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
163,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,2,64.23358546802774,7443,9,621.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
164,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,3,66.05650964402594,7443,9,621.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
165,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,4,66.42013187601697,7443,9,621.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
166,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,5,65.43053977499949,7443,9,621.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
167,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,6,65.10523783497047,7443,9,621.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
168,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,7,65.88363927102182,7443,9,621.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
169,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,8,64.6802678219974,7443,9,621.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
170,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,9,65.53225191903766,7443,9,621.0,12.0,,,0.0,0.0,1.0,0,0,10,0.1
171,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,1,106.46317814401118,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
172,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,2,108.24739561899332,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
173,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,3,107.51234206795925,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
174,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,4,106.59917471202789,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
175,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,5,106.95914208400063,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
176,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,6,107.61399613803951,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
177,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,7,109.88627146097133,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
178,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,8,109.18943619803758,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
179,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,9,108.9389202829916,2411,2,605.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
180,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,1,154.48612606001552,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
181,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,2,153.92437859700294,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
182,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,3,156.87716689502122,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
183,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,4,154.84265743597643,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
184,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,5,154.98907721001888,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
185,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,6,153.520243869978,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
186,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,7,154.8750577380415,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
187,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,8,155.92914016800933,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
188,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,9,155.45520346297417,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
189,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,1,155.54738311003894,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
190,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,2,154.90779204102,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
191,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,3,155.16220190399326,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
192,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,4,155.4452334360103,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
193,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,5,159.88377941801446,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
194,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,6,161.27752377901925,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
195,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,7,156.75768125901232,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
196,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,8,154.00374760001432,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
197,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,9,155.0170052649919,2451,2,615.0,4.0,,,0.0,0.0,1.0,0,0,1000,0.001
198,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,1,139.46331760799512,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
199,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,2,138.30473375297152,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
200,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,3,140.3305699779885,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
201,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,4,140.731961020967,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
202,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,5,139.0564626000123,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
203,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,6,139.21331250900403,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
204,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,7,138.56890711199958,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
205,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,8,140.2646804890246,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
206,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,9,141.31841037300183,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
207,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,1,139.2851591060171,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
208,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,2,138.96291064703837,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
209,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,3,136.25081243901514,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
210,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,4,139.21858043398242,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
211,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,5,139.99377358797938,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
212,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,6,139.1452354749781,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
213,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,7,139.7998526529991,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
214,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,8,142.7480675369734,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
215,WLStarLearner,PDFA - 4d32df0c8576430389c76626def63cc5,302,302,9,143.17402837902773,1806,1,605.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
216,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,1,67.15005851100432,6778,8,617.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
217,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,2,65.49446611700114,6778,8,617.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
218,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,3,66.59678104898194,6778,8,617.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
219,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,4,66.62439670303138,6778,8,617.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
220,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,5,65.7516006869846,6778,8,617.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
221,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,6,65.88858243305003,6778,8,617.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
222,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,7,66.26895523298299,6778,8,617.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
223,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,8,65.68870023702038,6778,8,617.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
224,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,9,66.26785536395619,6778,8,617.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
225,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,1,112.3674277489772,2395,2,601.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
226,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,2,113.79690384399146,2395,2,601.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
227,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,3,115.45251918700524,2395,2,601.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
228,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,4,114.09713807603111,2395,2,601.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
229,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,5,114.33754825999495,2395,2,601.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
230,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,6,113.93171197996708,2395,2,601.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
231,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,7,113.41309941501822,2395,2,601.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
232,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,8,114.41791253199335,2395,2,601.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
233,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,9,116.15732930100057,2395,2,601.0,4.0,,,0.0,0.0,1.0,0,0,100,0.01
234,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,1,126.09822126402287,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
235,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,2,126.43194858497009,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
236,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,3,124.9267035779776,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
237,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,4,122.86776176799322,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
238,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,5,125.24097028299002,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
239,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,6,124.49479119904572,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
240,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,7,122.62334754300537,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
241,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,8,127.86412225302774,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
242,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,9,124.1792258679634,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,500,0.002
243,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,1,123.45150906796334,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
244,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,2,126.29389743000502,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
245,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,3,125.6520604660036,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
246,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,4,124.61655983002856,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
247,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,5,125.38854723999975,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
248,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,6,126.14472017105436,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
249,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,7,125.64754185796482,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
250,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,8,124.28055243997369,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
251,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,9,125.42685626796447,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
252,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,1,128.01418065204052,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
253,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,2,125.79018949699821,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
254,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,3,125.51384460995905,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
255,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,4,122.79320104198996,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
256,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,5,125.72153497202089,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
257,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,6,124.88924332801253,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
258,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,7,124.49050557101145,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
259,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,8,124.6911047300091,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
260,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,9,123.66999485896667,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,2000,0.0005
261,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,1,125.19569079601206,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
262,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,2,126.01345908798976,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
263,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,3,124.81023621698841,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
264,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,4,122.87521393602947,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
265,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,5,126.37384722399293,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
266,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,6,125.0999926479999,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
267,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,7,124.93242987699341,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
268,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,8,127.40857131499797,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
269,WLStarLearner,PDFA - 53721b7c3303481da0200a845ac40d2e,299,299,9,123.29601725400425,1788,1,599.0,3.0,,,0.0,0.0,1.0,0,0,3000,0.0003333333333333333
270,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,1,65.99455349403434,6514,8,593.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
271,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,2,65.84153689898085,6514,8,593.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
272,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,3,66.73943664098624,6514,8,593.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
273,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,4,66.64304178202292,6514,8,593.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
274,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,5,66.27527698595077,6514,8,593.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
275,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,6,66.01871676801238,6514,8,593.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
276,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,7,66.9958948760177,6514,8,593.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
277,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,8,66.65056292299414,6514,8,593.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
278,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,9,66.64504388900241,6514,8,593.0,11.0,,,0.0,0.0,1.0,0,0,10,0.1
279,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,1,93.03572024602909,2916,3,585.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
280,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,2,94.97206529701361,2916,3,585.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
281,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,3,94.969138638,2916,3,585.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
282,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,4,93.84204237401718,2916,3,585.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
283,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,5,94.05245372001082,2916,3,585.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
284,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,6,93.51135739701567,2916,3,585.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
285,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,7,94.37375239300309,2916,3,585.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
286,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,8,95.2519015459693,2916,3,585.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
287,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,9,94.42460502299946,2916,3,585.0,5.0,,,0.0,0.0,1.0,0,0,100,0.01
288,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,1,108.54716115997871,2323,2,583.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
289,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,2,109.61127367301378,2323,2,583.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
290,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,3,108.14267848298186,2323,2,583.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
291,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,4,107.32308854302391,2323,2,583.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
292,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,5,108.87753829796566,2323,2,583.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
293,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,6,108.79033721104497,2323,2,583.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
294,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,7,109.53759557503508,2323,2,583.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
295,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,8,109.99434022599598,2323,2,583.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
296,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,9,108.3047782810172,2323,2,583.0,4.0,,,0.0,0.0,1.0,0,0,500,0.002
297,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,1,105.16501973097911,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
298,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,2,107.71929563797312,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
299,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,3,107.5307620120002,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
300,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,4,105.74339641397819,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
301,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,5,106.99736614798894,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
302,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,6,104.88303722004639,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
303,WLStarLearner,PDFA - 4182437cf81347e8b591f8c62c36a2dc,287,287,7,107.41631149000023,1716,1,575.0,3.0,,,0.0,0.0,1.0,0,0,1000,0.001
